% Moku:Go Spectrum Analyzer
% Input 1 (on), AC, 30 MHz, 1 MOhm, 10 Vpp
% Input 2 (off), AC, 30 MHz, 1 MOhm, 10 Vpp
% Start freq 9.975 000 MHz, stop freq 10.175 000 MHz, RBW 977.5 Hz (Auto mode), Blackman-Harris window, Video filter off
% Averaging: 16 spectra per frame, 1 frame averages
% Output 1 (off) - 10.000 000 000 000 MHz, 1.000 Vpp
% Output 2 (off) - 20.000 000 000 000 MHz, 1.000 Vpp
% 
% Acquired 2026-05-09 T 12:53:45 +0900
% Frequency (Hz), Input 1 (dBm)
1.001120643923e+07, -9.420462e+01
1.001144485781e+07, -9.447434e+01
1.001168327639e+07, -9.447453e+01
1.001192169497e+07, -9.454969e+01
1.001216011355e+07, -9.501392e+01
1.001239853213e+07, -9.525576e+01
1.001263695071e+07, -9.528322e+01
1.001287536928e+07, -9.467685e+01
1.001311378786e+07, -9.396808e+01
1.001335220644e+07, -9.337840e+01
1.001359062502e+07, -9.314059e+01
1.001382904360e+07, -9.331320e+01
1.001406746218e+07, -9.331338e+01
1.001430588076e+07, -9.373734e+01
1.001454429934e+07, -9.445183e+01
1.001478271792e+07, -9.547817e+01
1.001502113650e+07, -9.567608e+01
1.001525955508e+07, -9.550649e+01
1.001549797365e+07, -9.534016e+01
1.001573639223e+07, -9.467900e+01
1.001597481081e+07, -9.423237e+01
1.001621322939e+07, -9.390026e+01
1.001645164797e+07, -9.397058e+01
1.001669006655e+07, -9.440394e+01
1.001692848513e+07, -9.509730e+01
1.001716690371e+07, -9.517802e+01
1.001740532229e+07, -9.462943e+01
1.001764374087e+07, -9.445413e+01
1.001788215945e+07, -9.452908e+01
1.001812057802e+07, -9.440499e+01
1.001835899660e+07, -9.475768e+01
1.001859741518e+07, -9.550896e+01
1.001883583376e+07, -9.633138e+01
1.001907425234e+07, -9.591070e+01
1.001931267092e+07, -9.509904e+01
1.001955108950e+07, -9.397285e+01
1.001978950808e+07, -9.340511e+01
1.002002792666e+07, -9.356059e+01
1.002026634524e+07, -9.394992e+01
1.002050476382e+07, -9.428421e+01
1.002074318239e+07, -9.458136e+01
1.002098160097e+07, -9.463203e+01
1.002122001955e+07, -9.483719e+01
1.002145843813e+07, -9.551102e+01
1.002169685671e+07, -9.655178e+01
1.002193527529e+07, -9.724192e+01
1.002217369387e+07, -9.777081e+01
1.002241211245e+07, -9.734546e+01
1.002265053103e+07, -9.615126e+01
1.002288894961e+07, -9.512838e+01
1.002312736819e+07, -9.453286e+01
1.002336578676e+07, -9.445826e+01
1.002360420534e+07, -9.453319e+01
1.002384262392e+07, -9.468487e+01
1.002408104250e+07, -9.518300e+01
1.002431946108e+07, -9.579786e+01
1.002455787966e+07, -9.630473e+01
1.002479629824e+07, -9.664924e+01
1.002503471682e+07, -9.707479e+01
1.002527313540e+07, -9.684332e+01
1.002551155398e+07, -9.664974e+01
1.002574997256e+07, -9.624439e+01
1.002598839113e+07, -9.577012e+01
1.002622680971e+07, -9.559885e+01
1.002646522829e+07, -9.523879e+01
1.002670364687e+07, -9.486702e+01
1.002694206545e+07, -9.473812e+01
1.002718048403e+07, -9.473829e+01
1.002741890261e+07, -9.510478e+01
1.002765732119e+07, -9.557159e+01
1.002789573977e+07, -9.568530e+01
1.002813415835e+07, -9.577161e+01
1.002837257693e+07, -9.540451e+01
1.002861099551e+07, -9.518614e+01
1.002884941408e+07, -9.513252e+01
1.002908783266e+07, -9.468850e+01
1.002932625124e+07, -9.386312e+01
1.002956466982e+07, -9.336810e+01
1.002980308840e+07, -9.325955e+01
1.003004150698e+07, -9.379440e+01
1.003027992556e+07, -9.489551e+01
1.003051834414e+07, -9.583113e+01
1.003075676272e+07, -9.665334e+01
1.003099518130e+07, -9.781334e+01
1.003123359988e+07, -9.894211e+01
1.003147201845e+07, -9.877760e+01
1.003171043703e+07, -9.738656e+01
1.003194885561e+07, -9.615767e+01
1.003218727419e+07, -9.532449e+01
1.003242569277e+07, -9.414770e+01
1.003266411135e+07, -9.343607e+01
1.003290252993e+07, -9.306931e+01
1.003314094851e+07, -9.330511e+01
1.003337936709e+07, -9.405314e+01
1.003361778567e+07, -9.524362e+01
1.003385620425e+07, -9.656013e+01
1.003409462282e+07, -9.691486e+01
1.003433304140e+07, -9.640393e+01
1.003457145998e+07, -9.586292e+01
1.003480987856e+07, -9.589228e+01
1.003504829714e+07, -9.622024e+01
1.003528671572e+07, -9.606986e+01
1.003552513430e+07, -9.607001e+01
1.003576355288e+07, -9.586370e+01
1.003600197146e+07, -9.577685e+01
1.003624039004e+07, -9.557732e+01
1.003647880862e+07, -9.524549e+01
1.003671722719e+07, -9.471907e+01
1.003695564577e+07, -9.471922e+01
1.003719406435e+07, -9.516490e+01
1.003743248293e+07, -9.549390e+01
1.003767090151e+07, -9.595282e+01
1.003790932009e+07, -9.604175e+01
1.003814773867e+07, -9.598262e+01
1.003838615725e+07, -9.634473e+01
1.003862457583e+07, -9.643778e+01
1.003886299441e+07, -9.601266e+01
1.003910141299e+07, -9.577884e+01
1.003933983156e+07, -9.563589e+01
1.003957825014e+07, -9.572162e+01
1.003981666872e+07, -9.552339e+01
1.004005508730e+07, -9.592494e+01
1.004029350588e+07, -9.610296e+01
1.004053192446e+07, -9.583765e+01
1.004077034304e+07, -9.544033e+01
1.004100876162e+07, -9.522127e+01
1.004124718020e+07, -9.560875e+01
1.004148559878e+07, -9.589654e+01
1.004172401736e+07, -9.479922e+01
1.004196243593e+07, -9.398793e+01
1.004220085451e+07, -9.387149e+01
1.004243927309e+07, -9.413023e+01
1.004267769167e+07, -9.413038e+01
1.004291611025e+07, -9.387193e+01
1.004315452883e+07, -9.350916e+01
1.004339294741e+07, -9.322522e+01
1.004363136599e+07, -9.305505e+01
1.004386978457e+07, -9.318262e+01
1.004410820315e+07, -9.366666e+01
1.004434662173e+07, -9.447207e+01
1.004458504030e+07, -9.555440e+01
1.004482345888e+07, -9.631799e+01
1.004506187746e+07, -9.666249e+01
1.004530029604e+07, -9.675896e+01
1.004553871462e+07, -9.547106e+01
1.004577713320e+07, -9.427664e+01
1.004601555178e+07, -9.394358e+01
1.004625397036e+07, -9.432558e+01
1.004649238894e+07, -9.449822e+01
1.004673080752e+07, -9.355588e+01
1.004696922610e+07, -9.248596e+01
1.004720764467e+07, -9.169421e+01
1.004744606325e+07, -9.120389e+01
1.004768448183e+07, -9.103537e+01
1.004792290041e+07, -9.139357e+01
1.004816131899e+07, -9.204410e+01
1.004839973757e+07, -9.303686e+01
1.004863815615e+07, -9.432700e+01
1.004887657473e+07, -9.538993e+01
1.004911499331e+07, -9.552905e+01
1.004935341189e+07, -9.506547e+01
1.004959183047e+07, -9.477823e+01
1.004983024905e+07, -9.472712e+01
1.005006866762e+07, -9.496028e+01
1.005030708620e+07, -9.511931e+01
1.005054550478e+07, -9.498684e+01
1.005078392336e+07, -9.470217e+01
1.005102234194e+07, -9.462622e+01
1.005126076052e+07, -9.480493e+01
1.005149917910e+07, -9.522757e+01
1.005173759768e+07, -9.558679e+01
1.005197601626e+07, -9.550273e+01
1.005221443484e+07, -9.501416e+01
1.005245285342e+07, -9.432922e+01
1.005269127199e+07, -9.364914e+01
1.005292969057e+07, -9.380865e+01
1.005316810915e+07, -9.465274e+01
1.005340652773e+07, -9.542017e+01
1.005364494631e+07, -9.587457e+01
1.005388336489e+07, -9.611107e+01
1.005412178347e+07, -9.620153e+01
1.005436020205e+07, -9.660429e+01
1.005459862063e+07, -9.660442e+01
1.005483703921e+07, -9.542097e+01
1.005507545779e+07, -9.435513e+01
1.005531387636e+07, -9.401930e+01
1.005555229494e+07, -9.420982e+01
1.005579071352e+07, -9.420995e+01
1.005602913210e+07, -9.367361e+01
1.005626755068e+07, -9.336270e+01
1.005650596926e+07, -9.376482e+01
1.005674438784e+07, -9.445448e+01
1.005698280642e+07, -9.460438e+01
1.005722122500e+07, -9.402036e+01
1.005745964358e+07, -9.381118e+01
1.005769806216e+07, -9.406783e+01
1.005793648073e+07, -9.447992e+01
1.005817489931e+07, -9.465553e+01
1.005841331789e+07, -9.460516e+01
1.005865173647e+07, -9.383484e+01
1.005889015505e+07, -9.314860e+01
1.005912857363e+07, -9.317004e+01
1.005936699221e+07, -9.378927e+01
1.005960541079e+07, -9.428452e+01
1.005984382937e+07, -9.423626e+01
1.006008224795e+07, -9.430908e+01
1.006032066653e+07, -9.404561e+01
1.006055908510e+07, -9.399866e+01
1.006079750368e+07, -9.440733e+01
1.006103592226e+07, -9.512528e+01
1.006127434084e+07, -9.576294e+01
1.006151275942e+07, -9.617535e+01
1.006175117800e+07, -9.582090e+01
1.006198959658e+07, -9.483667e+01
1.006222801516e+07, -9.455699e+01
1.006246643374e+07, -9.515281e+01
