% Moku:Go Spectrum Analyzer
% Input 1 (on), AC, 30 MHz, 1 MOhm, 10 Vpp
% Input 2 (off), AC, 30 MHz, 1 MOhm, 10 Vpp
% Start freq 9.975 000 MHz, stop freq 10.175 000 MHz, RBW 977.5 Hz (Auto mode), Blackman-Harris window, Video filter off
% Averaging: 16 spectra per frame, 1 frame averages
% Output 1 (off) - 10.000 000 000 000 MHz, 1.000 Vpp
% Output 2 (off) - 20.000 000 000 000 MHz, 1.000 Vpp
% 
% Acquired 2026-05-09 T 13:00:38 +0900
% Frequency (Hz), Input 1 (dBm)
1.003123359988e+07, -9.298407e+01
1.003147201845e+07, -9.308952e+01
1.003171043703e+07, -9.323925e+01
1.003194885561e+07, -9.334785e+01
1.003218727419e+07, -9.319657e+01
1.003242569277e+07, -9.315394e+01
1.003266411135e+07, -9.352470e+01
1.003290252993e+07, -9.361440e+01
1.003314094851e+07, -9.345846e+01
1.003337936709e+07, -9.321884e+01
1.003361778567e+07, -9.284037e+01
1.003385620425e+07, -9.239912e+01
1.003409462282e+07, -9.222497e+01
1.003433304140e+07, -9.237989e+01
1.003457145998e+07, -9.230232e+01
1.003480987856e+07, -9.192395e+01
1.003504829714e+07, -9.159698e+01
1.003528671572e+07, -9.168678e+01
1.003552513430e+07, -9.216857e+01
1.003576355288e+07, -9.282122e+01
1.003600197146e+07, -9.359396e+01
1.003624039004e+07, -9.415020e+01
1.003647880862e+07, -9.464261e+01
1.003671722719e+07, -9.513774e+01
1.003695564577e+07, -9.527298e+01
1.003719406435e+07, -9.503147e+01
1.003743248293e+07, -9.466858e+01
1.003767090151e+07, -9.412723e+01
1.003790932009e+07, -9.373091e+01
1.003814773867e+07, -9.339566e+01
1.003838615725e+07, -9.322209e+01
1.003862457583e+07, -9.298890e+01
1.003886299441e+07, -9.264034e+01
1.003910141299e+07, -9.252069e+01
1.003933983156e+07, -9.270117e+01
1.003957825014e+07, -9.309479e+01
1.003981666872e+07, -9.361887e+01
1.004005508730e+07, -9.417660e+01
1.004029350588e+07, -9.454433e+01
1.004053192446e+07, -9.412904e+01
1.004077034304e+07, -9.352993e+01
1.004100876162e+07, -9.322374e+01
1.004124718020e+07, -9.350798e+01
1.004148559878e+07, -9.422562e+01
1.004172401736e+07, -9.462065e+01
1.004196243593e+07, -9.454537e+01
1.004220085451e+07, -9.457059e+01
1.004243927309e+07, -9.490337e+01
1.004267769167e+07, -9.514151e+01
1.004291611025e+07, -9.506160e+01
1.004315452883e+07, -9.514180e+01
1.004339294741e+07, -9.506189e+01
1.004363136599e+07, -9.506204e+01
1.004386978457e+07, -9.503566e+01
1.004410820315e+07, -9.535954e+01
1.004434662173e+07, -9.477510e+01
1.004458504030e+07, -9.339967e+01
1.004482345888e+07, -9.240606e+01
1.004506187746e+07, -9.191191e+01
1.004530029604e+07, -9.196767e+01
1.004553871462e+07, -9.244571e+01
1.004577713320e+07, -9.305635e+01
1.004601555178e+07, -9.378166e+01
1.004625397036e+07, -9.399055e+01
1.004649238894e+07, -9.382790e+01
1.004673080752e+07, -9.373637e+01
1.004696922610e+07, -9.366839e+01
1.004720764467e+07, -9.401463e+01
1.004744606325e+07, -9.449879e+01
1.004768448183e+07, -9.506448e+01
1.004792290041e+07, -9.519846e+01
1.004816131899e+07, -9.506476e+01
1.004839973757e+07, -9.503838e+01
1.004863815615e+07, -9.511833e+01
1.004887657473e+07, -9.488121e+01
1.004911499331e+07, -9.401575e+01
1.004935341189e+07, -9.351289e+01
1.004959183047e+07, -9.373806e+01
1.004983024905e+07, -9.452512e+01
1.005006866762e+07, -9.607898e+01
1.005030708620e+07, -9.743299e+01
1.005054550478e+07, -9.709112e+01
1.005078392336e+07, -9.644517e+01
1.005102234194e+07, -9.553016e+01
1.005126076052e+07, -9.511986e+01
1.005149917910e+07, -9.462650e+01
1.005173759768e+07, -9.440231e+01
1.005197601626e+07, -9.442709e+01
1.005221443484e+07, -9.470299e+01
1.005245285342e+07, -9.450171e+01
1.005269127199e+07, -9.425646e+01
1.005292969057e+07, -9.442763e+01
1.005316810915e+07, -9.475463e+01
1.005340652773e+07, -9.512109e+01
1.005364494631e+07, -9.472932e+01
1.005388336489e+07, -9.397155e+01
1.005412178347e+07, -9.347131e+01
1.005436020205e+07, -9.344937e+01
1.005459862063e+07, -9.356044e+01
1.005483703921e+07, -9.356057e+01
1.005507545779e+07, -9.340580e+01
1.005531387636e+07, -9.323220e+01
1.005555229494e+07, -9.334051e+01
1.005579071352e+07, -9.351656e+01
1.005602913210e+07, -9.338442e+01
1.005626755068e+07, -9.275180e+01
1.005650596926e+07, -9.235434e+01
1.005674438784e+07, -9.251134e+01
1.005698280642e+07, -9.312629e+01
1.005722122500e+07, -9.385713e+01
1.005745964358e+07, -9.409140e+01
1.005769806216e+07, -9.369717e+01
1.005793648073e+07, -9.336362e+01
1.005817489931e+07, -9.374291e+01
1.005841331789e+07, -9.440605e+01
1.005865173647e+07, -9.504419e+01
1.005889015505e+07, -9.559078e+01
1.005912857363e+07, -9.590680e+01
1.005936699221e+07, -9.567606e+01
1.005960541079e+07, -9.480959e+01
1.005984382937e+07, -9.369834e+01
1.006008224795e+07, -9.308560e+01
1.006032066653e+07, -9.300161e+01
1.006055908510e+07, -9.291842e+01
1.006079750368e+07, -9.289784e+01
1.006103592226e+07, -9.293942e+01
1.006127434084e+07, -9.325698e+01
1.006151275942e+07, -9.406988e+01
1.006175117800e+07, -9.460695e+01
1.006198959658e+07, -9.421331e+01
1.006222801516e+07, -9.402305e+01
1.006246643374e+07, -9.455712e+01
1.006270485232e+07, -9.537009e+01
1.006294327090e+07, -9.614600e+01
1.006318168947e+07, -9.611612e+01
1.006342010805e+07, -9.426232e+01
1.006365852663e+07, -9.259454e+01
1.006389694521e+07, -9.175774e+01
1.006413536379e+07, -9.164974e+01
1.006437378237e+07, -9.195978e+01
1.006461220095e+07, -9.255519e+01
1.006485061953e+07, -9.325884e+01
1.006508903811e+07, -9.390763e+01
1.006532745669e+07, -9.440969e+01
1.006556587527e+07, -9.473573e+01
1.006580429384e+07, -9.473585e+01
1.006604271242e+07, -9.471047e+01
1.006628113100e+07, -9.476168e+01
1.006651954958e+07, -9.453421e+01
1.006675796816e+07, -9.393174e+01
1.006699638674e+07, -9.354474e+01
1.006723480532e+07, -9.365694e+01
1.006747322390e+07, -9.412042e+01
1.006771164248e+07, -9.402587e+01
1.006795006106e+07, -9.409689e+01
1.006818847964e+07, -9.390920e+01
1.006842689821e+07, -9.313229e+01
1.006866531679e+07, -9.265719e+01
1.006890373537e+07, -9.279921e+01
1.006914215395e+07, -9.323948e+01
1.006938057253e+07, -9.370325e+01
1.006961899111e+07, -9.352381e+01
1.006985740969e+07, -9.302745e+01
1.007009582827e+07, -9.232265e+01
1.007033424685e+07, -9.198135e+01
1.007057266543e+07, -9.230356e+01
1.007081108401e+07, -9.319740e+01
1.007104950259e+07, -9.438797e+01
1.007128792116e+07, -9.529234e+01
1.007152633974e+07, -9.609041e+01
1.007176475832e+07, -9.606073e+01
1.007200317690e+07, -9.531996e+01
1.007224159548e+07, -9.513095e+01
1.007248001406e+07, -9.532019e+01
