% Moku:Go Spectrum Analyzer
% Input 1 (on), AC, 30 MHz, 1 MOhm, 10 Vpp
% Input 2 (off), AC, 30 MHz, 1 MOhm, 10 Vpp
% Start freq 9.975 000 MHz, stop freq 10.175 000 MHz, RBW 977.5 Hz (Auto mode), Blackman-Harris window, Video filter off
% Averaging: 16 spectra per frame, 1 frame averages
% Output 1 (off) - 10.000 000 000 000 MHz, 1.000 Vpp
% Output 2 (off) - 20.000 000 000 000 MHz, 1.000 Vpp
% 
% Acquired 2026-05-09 T 12:58:12 +0900
% Frequency (Hz), Input 1 (dBm)
1.002694206545e+07, -9.216282e+01
1.002718048403e+07, -9.269313e+01
1.002741890261e+07, -9.334478e+01
1.002765732119e+07, -9.407299e+01
1.002789573977e+07, -9.443663e+01
1.002813415835e+07, -9.431394e+01
1.002837257693e+07, -9.448659e+01
1.002861099551e+07, -9.456174e+01
1.002884941408e+07, -9.433886e+01
1.002908783266e+07, -9.414545e+01
1.002932625124e+07, -9.397971e+01
1.002956466982e+07, -9.424202e+01
1.002980308840e+07, -9.426641e+01
1.003004150698e+07, -9.419409e+01
1.003027992556e+07, -9.377161e+01
1.003051834414e+07, -9.347883e+01
1.003075676272e+07, -9.356808e+01
1.003099518130e+07, -9.350134e+01
1.003123359988e+07, -9.288005e+01
1.003147201845e+07, -9.239754e+01
1.003171043703e+07, -9.235866e+01
1.003194885561e+07, -9.259572e+01
1.003218727419e+07, -9.356904e+01
1.003242569277e+07, -9.518872e+01
1.003266411135e+07, -9.643391e+01
1.003290252993e+07, -9.583273e+01
1.003314094851e+07, -9.577498e+01
1.003337936709e+07, -9.595002e+01
1.003361778567e+07, -9.603897e+01
1.003385620425e+07, -9.560401e+01
1.003409462282e+07, -9.495038e+01
1.003433304140e+07, -9.474310e+01
1.003457145998e+07, -9.456573e+01
1.003480987856e+07, -9.454082e+01
1.003504829714e+07, -9.521746e+01
1.003528671572e+07, -9.560495e+01
1.003552513430e+07, -9.574773e+01
1.003576355288e+07, -9.601067e+01
1.003600197146e+07, -9.613022e+01
1.003624039004e+07, -9.535459e+01
1.003647880862e+07, -9.444235e+01
1.003671722719e+07, -9.379881e+01
1.003695564577e+07, -9.361705e+01
1.003719406435e+07, -9.396147e+01
1.003743248293e+07, -9.427144e+01
1.003767090151e+07, -9.449275e+01
1.003790932009e+07, -9.464353e+01
1.003814773867e+07, -9.405624e+01
1.003838615725e+07, -9.350618e+01
1.003862457583e+07, -9.352857e+01
1.003886299441e+07, -9.364080e+01
1.003910141299e+07, -9.391599e+01
1.003933983156e+07, -9.373182e+01
1.003957825014e+07, -9.386984e+01
1.003981666872e+07, -9.387000e+01
1.004005508730e+07, -9.454418e+01
1.004029350588e+07, -9.527511e+01
1.004053192446e+07, -9.541248e+01
1.004077034304e+07, -9.522112e+01
1.004100876162e+07, -9.514047e+01
1.004124718020e+07, -9.524852e+01
1.004148559878e+07, -9.511400e+01
1.004172401736e+07, -9.479922e+01
1.004196243593e+07, -9.452038e+01
1.004220085451e+07, -9.417794e+01
1.004243927309e+07, -9.405894e+01
1.004267769167e+07, -9.382558e+01
1.004291611025e+07, -9.353126e+01
1.004315452883e+07, -9.318218e+01
1.004339294741e+07, -9.339894e+01
1.004363136599e+07, -9.398896e+01
1.004386978457e+07, -9.442228e+01
1.004410820315e+07, -9.508893e+01
1.004434662173e+07, -9.561066e+01
1.004458504030e+07, -9.547048e+01
1.004482345888e+07, -9.506276e+01
1.004506187746e+07, -9.464798e+01
1.004530029604e+07, -9.415588e+01
1.004553871462e+07, -9.353286e+01
1.004577713320e+07, -9.340039e+01
1.004601555178e+07, -9.340054e+01
1.004625397036e+07, -9.320548e+01
1.004649238894e+07, -9.309905e+01
1.004673080752e+07, -9.303587e+01
1.004696922610e+07, -9.340111e+01
1.004720764467e+07, -9.415702e+01
1.004744606325e+07, -9.449879e+01
1.004768448183e+07, -9.415730e+01
1.004792290041e+07, -9.396810e+01
1.004816131899e+07, -9.401519e+01
1.004839973757e+07, -9.382903e+01
1.004863815615e+07, -9.351247e+01
1.004887657473e+07, -9.351261e+01
1.004911499331e+07, -9.335862e+01
1.004935341189e+07, -9.329353e+01
1.004959183047e+07, -9.327204e+01
1.004983024905e+07, -9.351317e+01
1.005006866762e+07, -9.401631e+01
1.005030708620e+07, -9.445084e+01
1.005054550478e+07, -9.472754e+01
1.005078392336e+07, -9.520014e+01
1.005102234194e+07, -9.567140e+01
1.005126076052e+07, -9.564310e+01
1.005149917910e+07, -9.520055e+01
1.005173759768e+07, -9.498753e+01
1.005197601626e+07, -9.506699e+01
1.005221443484e+07, -9.472850e+01
1.005245285342e+07, -9.392404e+01
1.005269127199e+07, -9.333889e+01
1.005292969057e+07, -9.327397e+01
1.005316810915e+07, -9.355963e+01
1.005340652773e+07, -9.392458e+01
1.005364494631e+07, -9.376322e+01
1.005388336489e+07, -9.353774e+01
1.005412178347e+07, -9.360494e+01
1.005436020205e+07, -9.362755e+01
1.005459862063e+07, -9.349371e+01
1.005483703921e+07, -9.334011e+01
1.005507545779e+07, -9.347185e+01
1.005531387636e+07, -9.392566e+01
1.005555229494e+07, -9.455338e+01
1.005579071352e+07, -9.485920e+01
1.005602913210e+07, -9.523013e+01
1.005626755068e+07, -9.539415e+01
1.005650596926e+07, -9.533931e+01
1.005674438784e+07, -9.520351e+01
1.005698280642e+07, -9.520364e+01
1.005722122500e+07, -9.558987e+01
1.005745964358e+07, -9.599407e+01
1.005769806216e+07, -9.584773e+01
1.005793648073e+07, -9.534009e+01
1.005817489931e+07, -9.470632e+01
1.005841331789e+07, -9.392736e+01
1.005865173647e+07, -9.329878e+01
1.005889015505e+07, -9.329891e+01
1.005912857363e+07, -9.383510e+01
1.005936699221e+07, -9.450555e+01
1.005960541079e+07, -9.523208e+01
1.005984382937e+07, -9.559130e+01
1.006008224795e+07, -9.590731e+01
1.006032066653e+07, -9.599562e+01
1.006055908510e+07, -9.525970e+01
1.006079750368e+07, -9.450631e+01
1.006103592226e+07, -9.409333e+01
1.006127434084e+07, -9.390564e+01
1.006151275942e+07, -9.402268e+01
1.006175117800e+07, -9.435876e+01
1.006198959658e+07, -9.465757e+01
1.006222801516e+07, -9.481098e+01
1.006246643374e+07, -9.499343e+01
1.006270485232e+07, -9.491495e+01
1.006294327090e+07, -9.470887e+01
1.006318168947e+07, -9.458256e+01
1.006342010805e+07, -9.473463e+01
1.006365852663e+07, -9.507337e+01
1.006389694521e+07, -9.545356e+01
1.006413536379e+07, -9.542598e+01
1.006437378237e+07, -9.496814e+01
1.006461220095e+07, -9.431146e+01
1.006485061953e+07, -9.390751e+01
1.006508903811e+07, -9.386131e+01
1.006532745669e+07, -9.386143e+01
1.006556587527e+07, -9.343337e+01
1.006580429384e+07, -9.308860e+01
1.006604271242e+07, -9.343361e+01
1.006628113100e+07, -9.426378e+01
1.006651954958e+07, -9.502188e+01
1.006675796816e+07, -9.520880e+01
1.006699638674e+07, -9.534485e+01
1.006723480532e+07, -9.531761e+01
1.006747322390e+07, -9.507532e+01
1.006771164248e+07, -9.461001e+01
1.006795006106e+07, -9.386276e+01
1.006818847964e+07, -9.313217e+01
1.006842689821e+07, -9.238005e+01
1.006866531679e+07, -9.196195e+01
1.006890373537e+07, -9.203663e+01
1.006914215395e+07, -9.247833e+01
1.006938057253e+07, -9.319670e+01
1.006961899111e+07, -9.397986e+01
1.006985740969e+07, -9.481486e+01
1.007009582827e+07, -9.531903e+01
1.007033424685e+07, -9.529188e+01
1.007057266543e+07, -9.466192e+01
1.007081108401e+07, -9.419375e+01
1.007104950259e+07, -9.421789e+01
1.007128792116e+07, -9.484137e+01
1.007152633974e+07, -9.545738e+01
1.007176475832e+07, -9.486749e+01
1.007200317690e+07, -9.372723e+01
1.007224159548e+07, -9.315541e+01
1.007248001406e+07, -9.319821e+01
1.007271843264e+07, -9.370487e+01
1.007295685122e+07, -9.429129e+01
1.007319526980e+07, -9.499879e+01
1.007343368838e+07, -9.494642e+01
1.007367210696e+07, -9.502538e+01
1.007391052553e+07, -9.548631e+01
1.007414894411e+07, -9.571205e+01
1.007438736269e+07, -9.600268e+01
1.007462578127e+07, -9.526674e+01
1.007486419985e+07, -9.505238e+01
1.007510261843e+07, -9.526697e+01
1.007534103701e+07, -9.479174e+01
1.007557945559e+07, -9.382035e+01
1.007581787417e+07, -9.348245e+01
1.007605629275e+07, -9.361619e+01
1.007629471133e+07, -9.417239e+01
1.007653312990e+07, -9.486973e+01
1.007677154848e+07, -9.481814e+01
1.007700996706e+07, -9.453926e+01
1.007724838564e+07, -9.410133e+01
1.007748680422e+07, -9.379828e+01
1.007772522280e+07, -9.328665e+01
1.007796364138e+07, -9.282396e+01
1.007820205996e+07, -9.246294e+01
1.007844047854e+07, -9.242384e+01
1.007867889712e+07, -9.288596e+01
1.007891731570e+07, -9.375321e+01
1.007915573427e+07, -9.471673e+01
1.007939415285e+07, -9.543333e+01
1.007963257143e+07, -9.571456e+01
1.007987099001e+07, -9.554490e+01
1.008010940859e+07, -9.571477e+01
1.008034782717e+07, -9.600540e+01
1.008058624575e+07, -9.568645e+01
1.008082466433e+07, -9.543396e+01
1.008106308291e+07, -9.577252e+01
1.008130150149e+07, -9.624544e+01
1.008153992007e+07, -9.560185e+01
1.008177833864e+07, -9.487208e+01
1.008201675722e+07, -9.441758e+01
1.008225517580e+07, -9.400914e+01
1.008249359438e+07, -9.366407e+01
1.008273201296e+07, -9.313892e+01
1.008297043154e+07, -9.225152e+01
1.008320885012e+07, -9.187637e+01
1.008344726870e+07, -9.234813e+01
1.008368568728e+07, -9.326769e+01
1.008392410586e+07, -9.387014e+01
1.008416252444e+07, -9.384717e+01
1.008440094301e+07, -9.359746e+01
1.008463936159e+07, -9.359756e+01
1.008487778017e+07, -9.410468e+01
1.008511619875e+07, -9.474482e+01
1.008535461733e+07, -9.471941e+01
1.008559303591e+07, -9.398712e+01
1.008583145449e+07, -9.329017e+01
1.008606987307e+07, -9.305579e+01
1.008630829165e+07, -9.297217e+01
1.008654671023e+07, -9.286874e+01
1.008678512881e+07, -9.272594e+01
1.008702354738e+07, -9.266551e+01
1.008726196596e+07, -9.268574e+01
1.008750038454e+07, -9.250633e+01
1.008773880312e+07, -9.242782e+01
1.008797722170e+07, -9.268603e+01
1.008821564028e+07, -9.282836e+01
1.008845405886e+07, -9.295224e+01
1.008869247744e+07, -9.301490e+01
1.008893089602e+07, -9.293168e+01
1.008916931460e+07, -9.274718e+01
1.008940773318e+07, -9.276760e+01
1.008964615176e+07, -9.280847e+01
1.008988457033e+07, -9.256671e+01
1.009012298891e+07, -9.210242e+01
1.009036140749e+07, -9.193457e+01
1.009059982607e+07, -9.225466e+01
1.009083824465e+07, -9.291173e+01
1.009107666323e+07, -9.329229e+01
1.009131508181e+07, -9.366769e+01
1.009155350039e+07, -9.410738e+01
1.009179191897e+07, -9.415506e+01
1.009203033755e+07, -9.408386e+01
1.009226875613e+07, -9.429962e+01
1.009250717470e+07, -9.429971e+01
1.009274559328e+07, -9.422732e+01
