% Moku:Go Spectrum Analyzer
% Input 1 (on), AC, 30 MHz, 1 MOhm, 10 Vpp
% Input 2 (off), AC, 30 MHz, 1 MOhm, 10 Vpp
% Start freq 9.975 000 MHz, stop freq 10.175 000 MHz, RBW 977.5 Hz (Auto mode), Blackman-Harris window, Video filter off
% Averaging: 16 spectra per frame, 1 frame averages
% Output 1 (off) - 10.000 000 000 000 MHz, 1.000 Vpp
% Output 2 (off) - 20.000 000 000 000 MHz, 1.000 Vpp
% 
% Acquired 2026-05-09 T 13:01:14 +0900
% Frequency (Hz), Input 1 (dBm)
1.001907425234e+07, -9.825437e+01
1.001931267092e+07, -9.787847e+01
1.001955108950e+07, -9.687197e+01
1.001978950808e+07, -9.559429e+01
1.002002792666e+07, -9.501975e+01
1.002026634524e+07, -9.520730e+01
1.002050476382e+07, -9.573743e+01
1.002074318239e+07, -9.591191e+01
1.002098160097e+07, -9.548271e+01
1.002122001955e+07, -9.496781e+01
1.002145843813e+07, -9.470868e+01
1.002169685671e+07, -9.473443e+01
1.002193527529e+07, -9.448209e+01
1.002217369387e+07, -9.381194e+01
1.002241211245e+07, -9.338504e+01
1.002265053103e+07, -9.367513e+01
1.002288894961e+07, -9.421323e+01
1.002312736819e+07, -9.470987e+01
1.002336578676e+07, -9.573948e+01
1.002360420534e+07, -9.677709e+01
1.002384262392e+07, -9.597301e+01
1.002408104250e+07, -9.486519e+01
1.002431946108e+07, -9.453370e+01
1.002455787966e+07, -9.504950e+01
1.002479629824e+07, -9.542974e+01
1.002503471682e+07, -9.489191e+01
1.002527313540e+07, -9.379112e+01
1.002551155398e+07, -9.283487e+01
1.002574997256e+07, -9.247224e+01
1.002598839113e+07, -9.249216e+01
1.002622680971e+07, -9.245285e+01
1.002646522829e+07, -9.231623e+01
1.002670364687e+07, -9.223918e+01
1.002694206545e+07, -9.204928e+01
1.002718048403e+07, -9.186344e+01
1.002741890261e+07, -9.120809e+01
1.002765732119e+07, -9.077553e+01
1.002789573977e+07, -9.089009e+01
1.002813415835e+07, -9.170003e+01
1.002837257693e+07, -9.310863e+01
1.002861099551e+07, -9.416909e+01
1.002884941408e+07, -9.397939e+01
1.002908783266e+07, -9.356695e+01
1.002932625124e+07, -9.334609e+01
1.002956466982e+07, -9.321628e+01
1.002980308840e+07, -9.317355e+01
1.003004150698e+07, -9.345638e+01
1.003027992556e+07, -9.381757e+01
1.003051834414e+07, -9.421851e+01
1.003075676272e+07, -9.453813e+01
1.003099518130e+07, -9.489599e+01
1.003123359988e+07, -9.543415e+01
1.003147201845e+07, -9.649560e+01
1.003171043703e+07, -9.665398e+01
1.003194885561e+07, -9.580309e+01
1.003218727419e+07, -9.484478e+01
1.003242569277e+07, -9.456431e+01
1.003266411135e+07, -9.502851e+01
1.003290252993e+07, -9.516210e+01
1.003314094851e+07, -9.489742e+01
1.003337936709e+07, -9.448996e+01
1.003361778567e+07, -9.422057e+01
1.003385620425e+07, -9.414865e+01
1.003409462282e+07, -9.393608e+01
1.003433304140e+07, -9.357046e+01
1.003457145998e+07, -9.348153e+01
1.003480987856e+07, -9.377462e+01
1.003504829714e+07, -9.414943e+01
1.003528671572e+07, -9.454113e+01
1.003552513430e+07, -9.503039e+01
1.003576355288e+07, -9.516398e+01
1.003600197146e+07, -9.554901e+01
1.003624039004e+07, -9.619070e+01
1.003647880862e+07, -9.607063e+01
1.003671722719e+07, -9.610068e+01
1.003695564577e+07, -9.580637e+01
1.003719406435e+07, -9.444281e+01
1.003743248293e+07, -9.332965e+01
1.003767090151e+07, -9.294654e+01
1.003790932009e+07, -9.335175e+01
1.003814773867e+07, -9.415143e+01
1.003838615725e+07, -9.479712e+01
1.003862457583e+07, -9.508551e+01
1.003886299441e+07, -9.477168e+01
1.003910141299e+07, -9.484927e+01
1.003933983156e+07, -9.555115e+01
1.003957825014e+07, -9.672319e+01
1.003981666872e+07, -9.763850e+01
1.004005508730e+07, -9.739197e+01
1.004029350588e+07, -9.619328e+01
1.004053192446e+07, -9.495451e+01
1.004077034304e+07, -9.401069e+01
1.004100876162e+07, -9.318085e+01
1.004124718020e+07, -9.309584e+01
1.004148559878e+07, -9.341972e+01
1.004172401736e+07, -9.337600e+01
1.004196243593e+07, -9.320286e+01
1.004220085451e+07, -9.303311e+01
1.004243927309e+07, -9.309658e+01
1.004267769167e+07, -9.337660e+01
1.004291611025e+07, -9.355356e+01
1.004315452883e+07, -9.384894e+01
1.004339294741e+07, -9.439735e+01
1.004363136599e+07, -9.527718e+01
1.004386978457e+07, -9.578181e+01
1.004410820315e+07, -9.547019e+01
1.004434662173e+07, -9.500951e+01
1.004458504030e+07, -9.511591e+01
1.004482345888e+07, -9.569625e+01
1.004506187746e+07, -9.589873e+01
1.004530029604e+07, -9.501009e+01
1.004553871462e+07, -9.439866e+01
1.004577713320e+07, -9.422825e+01
1.004601555178e+07, -9.389701e+01
1.004625397036e+07, -9.346673e+01
1.004649238894e+07, -9.331353e+01
1.004673080752e+07, -9.342293e+01
1.004696922610e+07, -9.373651e+01
1.004720764467e+07, -9.410930e+01
1.004744606325e+07, -9.467477e+01
1.004768448183e+07, -9.522534e+01
1.004792290041e+07, -9.519846e+01
1.004816131899e+07, -9.447436e+01
1.004839973757e+07, -9.392168e+01
1.004863815615e+07, -9.380617e+01
1.004887657473e+07, -9.413411e+01
1.004911499331e+07, -9.475229e+01
1.004935341189e+07, -9.495986e+01
1.004959183047e+07, -9.445042e+01
1.004983024905e+07, -9.440121e+01
1.005006866762e+07, -9.452525e+01
1.005030708620e+07, -9.506602e+01
1.005054550478e+07, -9.522702e+01
1.005078392336e+07, -9.525426e+01
1.005102234194e+07, -9.475340e+01
1.005126076052e+07, -9.397005e+01
1.005149917910e+07, -9.344774e+01
1.005173759768e+07, -9.333835e+01
1.005197601626e+07, -9.355895e+01
1.005221443484e+07, -9.399404e+01
1.005245285342e+07, -9.425633e+01
1.005269127199e+07, -9.425646e+01
1.005292969057e+07, -9.430512e+01
1.005316810915e+07, -9.435406e+01
1.005340652773e+07, -9.404180e+01
1.005364494631e+07, -9.344897e+01
1.005388336489e+07, -9.285278e+01
1.005412178347e+07, -9.279138e+01
1.005436020205e+07, -9.321020e+01
1.005459862063e+07, -9.360521e+01
1.005483703921e+07, -9.423352e+01
1.005507545779e+07, -9.531116e+01
1.005531387636e+07, -9.614188e+01
1.005555229494e+07, -9.716130e+01
1.005579071352e+07, -9.740130e+01
1.005602913210e+07, -9.626333e+01
1.005626755068e+07, -9.542177e+01
1.005650596926e+07, -9.512283e+01
1.005674438784e+07, -9.504315e+01
1.005698280642e+07, -9.493800e+01
1.005722122500e+07, -9.483410e+01
1.005745964358e+07, -9.483423e+01
1.005769806216e+07, -9.504367e+01
1.005793648073e+07, -9.525828e+01
1.005817489931e+07, -9.556224e+01
1.005841331789e+07, -9.520442e+01
1.005865173647e+07, -9.483488e+01
1.005889015505e+07, -9.443095e+01
1.005912857363e+07, -9.453034e+01
1.005936699221e+07, -9.499178e+01
1.005960541079e+07, -9.433318e+01
1.005984382937e+07, -9.345239e+01
1.006008224795e+07, -9.310676e+01
1.006032066653e+07, -9.338676e+01
1.006055908510e+07, -9.367607e+01
1.006079750368e+07, -9.430946e+01
1.006103592226e+07, -9.509860e+01
1.006127434084e+07, -9.501916e+01
1.006151275942e+07, -9.463203e+01
1.006175117800e+07, -9.433433e+01
1.006198959658e+07, -9.468293e+01
1.006222801516e+07, -9.517953e+01
1.006246643374e+07, -9.534252e+01
1.006270485232e+07, -9.553660e+01
1.006294327090e+07, -9.517990e+01
1.006318168947e+07, -9.423803e+01
1.006342010805e+07, -9.334475e+01
1.006365852663e+07, -9.308749e+01
1.006389694521e+07, -9.332325e+01
1.006413536379e+07, -9.381474e+01
1.006437378237e+07, -9.445856e+01
1.006461220095e+07, -9.440933e+01
1.006485061953e+07, -9.372368e+01
1.006508903811e+07, -9.325897e+01
1.006532745669e+07, -9.313072e+01
1.006556587527e+07, -9.338950e+01
1.006580429384e+07, -9.386167e+01
1.006604271242e+07, -9.448419e+01
1.006628113100e+07, -9.512801e+01
1.006651954958e+07, -9.523569e+01
1.006675796816e+07, -9.460953e+01
1.006699638674e+07, -9.379325e+01
1.006723480532e+07, -9.372489e+01
1.006747322390e+07, -9.448491e+01
1.006771164248e+07, -9.520928e+01
1.006795006106e+07, -9.507556e+01
1.006818847964e+07, -9.431327e+01
1.006842689821e+07, -9.383992e+01
1.006866531679e+07, -9.352333e+01
1.006890373537e+07, -9.345706e+01
1.006914215395e+07, -9.341320e+01
1.006938057253e+07, -9.332602e+01
1.006961899111e+07, -9.334788e+01
1.006985740969e+07, -9.361324e+01
1.007009582827e+07, -9.381774e+01
1.007033424685e+07, -9.419352e+01
1.007057266543e+07, -9.433881e+01
1.007081108401e+07, -9.466204e+01
1.007104950259e+07, -9.507708e+01
1.007128792116e+07, -9.534697e+01
1.007152633974e+07, -9.537453e+01
1.007176475832e+07, -9.513072e+01
1.007200317690e+07, -9.479016e+01
1.007224159548e+07, -9.443776e+01
1.007248001406e+07, -9.417060e+01
1.007271843264e+07, -9.343690e+01
1.007295685122e+07, -9.274008e+01
1.007319526980e+07, -9.232414e+01
1.007343368838e+07, -9.190876e+01
1.007367210696e+07, -9.174447e+01
1.007391052553e+07, -9.207657e+01
1.007414894411e+07, -9.263976e+01
1.007438736269e+07, -9.296691e+01
1.007462578127e+07, -9.341584e+01
1.007486419985e+07, -9.429219e+01
1.007510261843e+07, -9.421982e+01
1.007534103701e+07, -9.363833e+01
1.007557945559e+07, -9.341628e+01
1.007581787417e+07, -9.366108e+01
1.007605629275e+07, -9.414838e+01
1.007629471133e+07, -9.439045e+01
1.007653312990e+07, -9.393645e+01
1.007677154848e+07, -9.337308e+01
1.007700996706e+07, -9.324322e+01
1.007724838564e+07, -9.350523e+01
1.007748680422e+07, -9.366185e+01
1.007772522280e+07, -9.337351e+01
1.007796364138e+07, -9.305228e+01
1.007820205996e+07, -9.301043e+01
1.007844047854e+07, -9.339568e+01
1.007867889712e+07, -9.391417e+01
1.007891731570e+07, -9.441621e+01
1.007915573427e+07, -9.454023e+01
1.007939415285e+07, -9.449056e+01
1.007963257143e+07, -9.429437e+01
1.007987099001e+07, -9.427025e+01
1.008010940859e+07, -9.500196e+01
1.008034782717e+07, -9.606469e+01
1.008058624575e+07, -9.668107e+01
1.008082466433e+07, -9.583013e+01
1.008106308291e+07, -9.449130e+01
1.008130150149e+07, -9.368614e+01
1.008153992007e+07, -9.364112e+01
1.008177833864e+07, -9.417484e+01
1.008201675722e+07, -9.461669e+01
1.008225517580e+07, -9.384635e+01
1.008249359438e+07, -9.272414e+01
1.008273201296e+07, -9.204302e+01
1.008297043154e+07, -9.206187e+01
1.008320885012e+07, -9.244551e+01
1.008344726870e+07, -9.320317e+01
1.008368568728e+07, -9.419962e+01
1.008392410586e+07, -9.497733e+01
1.008416252444e+07, -9.410437e+01
1.008440094301e+07, -9.286785e+01
1.008463936159e+07, -9.187697e+01
1.008487778017e+07, -9.141229e+01
1.008511619875e+07, -9.158822e+01
1.008535461733e+07, -9.227173e+01
1.008559303591e+07, -9.324697e+01
1.008583145449e+07, -9.420052e+01
1.008606987307e+07, -9.439473e+01
1.008630829165e+07, -9.380211e+01
1.008654671023e+07, -9.344305e+01
1.008678512881e+07, -9.337743e+01
1.008702354738e+07, -9.417706e+01
1.008726196596e+07, -9.516439e+01
1.008750038454e+07, -9.571791e+01
1.008773880312e+07, -9.482288e+01
1.008797722170e+07, -9.410596e+01
1.008821564028e+07, -9.417754e+01
1.008845405886e+07, -9.487487e+01
1.008869247744e+07, -9.546498e+01
1.008893089602e+07, -9.429830e+01
1.008916931460e+07, -9.326996e+01
1.008940773318e+07, -9.297343e+01
1.008964615176e+07, -9.331336e+01
1.008988457033e+07, -9.362212e+01
1.009012298891e+07, -9.371246e+01
1.009036140749e+07, -9.378086e+01
1.009059982607e+07, -9.422648e+01
1.009083824465e+07, -9.511237e+01
1.009107666323e+07, -9.524671e+01
1.009131508181e+07, -9.511255e+01
1.009155350039e+07, -9.524690e+01
1.009179191897e+07, -9.549400e+01
1.009203033755e+07, -9.566276e+01
1.009226875613e+07, -9.549418e+01
1.009250717470e+07, -9.505989e+01
1.009274559328e+07, -9.482486e+01
1.009298401186e+07, -9.490262e+01
1.009322243044e+07, -9.474806e+01
1.009346084902e+07, -9.442224e+01
1.009369926760e+07, -9.406087e+01
1.009393768618e+07, -9.410829e+01
1.009417610476e+07, -9.474843e+01
1.009441452334e+07, -9.527509e+01
1.009465294192e+07, -9.506071e+01
1.009489136050e+07, -9.490334e+01
1.009512977907e+07, -9.522124e+01
1.009536819765e+07, -9.516755e+01
1.009560661623e+07, -9.503462e+01
1.009584503481e+07, -9.524853e+01
1.009608345339e+07, -9.527571e+01
1.009632187197e+07, -9.469828e+01
1.009656029055e+07, -9.413303e+01
1.009679870913e+07, -9.346905e+01
1.009703712771e+07, -9.316586e+01
1.009727554629e+07, -9.327305e+01
1.009751396487e+07, -9.346931e+01
1.009775238344e+07, -9.378365e+01
1.009799080202e+07, -9.422926e+01
1.009822922060e+07, -9.422935e+01
1.009846763918e+07, -9.415755e+01
1.009870605776e+07, -9.394549e+01
1.009894447634e+07, -9.382991e+01
1.009918289492e+07, -9.425378e+01
1.009942131350e+07, -9.493103e+01
1.009965973208e+07, -9.506252e+01
1.009989815066e+07, -9.560907e+01
1.010013656924e+07, -9.592504e+01
1.010037498781e+07, -9.511590e+01
1.010061340639e+07, -9.437577e+01
1.010085182497e+07, -9.385359e+01
1.010109024355e+07, -9.349265e+01
1.010132866213e+07, -9.347066e+01
1.010156708071e+07, -9.399318e+01
1.010180549929e+07, -9.427885e+01
1.010204391787e+07, -9.401679e+01
1.010228233645e+07, -9.373964e+01
1.010252075503e+07, -9.321047e+01
1.010275917361e+07, -9.259134e+01
1.010299759218e+07, -9.195769e+01
1.010323601076e+07, -9.117888e+01
1.010347442934e+07, -9.136723e+01
1.010371284792e+07, -9.257176e+01
1.010395126650e+07, -9.425542e+01
1.010418968508e+07, -9.530573e+01
1.010442810366e+07, -9.555439e+01
1.010466652224e+07, -9.563893e+01
1.010490494082e+07, -9.592665e+01
1.010514335940e+07, -9.561084e+01
1.010538177798e+07, -9.509098e+01
1.010562019655e+07, -9.472692e+01
1.010585861513e+07, -9.401805e+01
1.010609703371e+07, -9.334097e+01
1.010633545229e+07, -9.351652e+01
1.010657387087e+07, -9.408900e+01
1.010681228945e+07, -9.498583e+01
1.010705070803e+07, -9.566804e+01
1.010728912661e+07, -9.533400e+01
1.010752754519e+07, -9.455104e+01
1.010776596377e+07, -9.411307e+01
1.010800438235e+07, -9.392534e+01
1.010824280092e+07, -9.390222e+01
1.010848121950e+07, -9.399544e+01
1.010871963808e+07, -9.394882e+01
1.010895805666e+07, -9.371909e+01
1.010919647524e+07, -9.336368e+01
1.010943489382e+07, -9.317001e+01
1.010967331240e+07, -9.329876e+01
1.010991173098e+07, -9.369673e+01
1.011015014956e+07, -9.409011e+01
1.011038856814e+07, -9.462712e+01
1.011062698672e+07, -9.470305e+01
1.011086540530e+07, -9.452714e+01
1.011110382387e+07, -9.437915e+01
1.011134224245e+07, -9.442829e+01
1.011158066103e+07, -9.411424e+01
1.011181907961e+07, -9.332104e+01
1.011205749819e+07, -9.285719e+01
1.011229591677e+07, -9.287782e+01
1.011253433535e+07, -9.285733e+01
1.011277275393e+07, -9.283689e+01
1.011301117251e+07, -9.287803e+01
1.011324959109e+07, -9.247590e+01
1.011348800967e+07, -9.183227e+01
1.011372642824e+07, -9.158056e+01
1.011396484682e+07, -9.190571e+01
1.011420326540e+07, -9.216731e+01
1.011444168398e+07, -9.209185e+01
1.011468010256e+07, -9.163417e+01
1.011491852114e+07, -9.108147e+01
1.011515693972e+07, -9.109829e+01
1.011539535830e+07, -9.179639e+01
1.011563377688e+07, -9.332213e+01
1.011587219546e+07, -9.462870e+01
1.011611061404e+07, -9.376665e+01
1.011634903261e+07, -9.277666e+01
1.011658745119e+07, -9.205492e+01
1.011682586977e+07, -9.151081e+01
1.011706428835e+07, -9.133680e+01
1.011730270693e+07, -9.053097e+01
1.011754112551e+07, -8.110987e+01
1.011777954409e+07, -7.089353e+01
1.011801796267e+07, -6.332534e+01
1.011825638125e+07, -5.795108e+01
1.011849479983e+07, -5.444384e+01
1.011873321841e+07, -5.261807e+01
1.011897163698e+07, -5.238715e+01
1.011921005556e+07, -5.374130e+01
1.011944847414e+07, -5.674848e+01
1.011968689272e+07, -6.157219e+01
1.011992531130e+07, -6.852899e+01
1.012016372988e+07, -7.818572e+01
1.012040214846e+07, -8.903498e+01
1.012064056704e+07, -9.118400e+01
1.012087898562e+07, -9.167157e+01
1.012111740420e+07, -9.313079e+01
1.012135582278e+07, -9.485974e+01
1.012159424135e+07, -9.555935e+01
1.012183265993e+07, -9.514898e+01
1.012207107851e+07, -9.453020e+01
1.012230949709e+07, -9.381398e+01
1.012254791567e+07, -9.336736e+01
1.012278633425e+07, -9.207526e+01
1.012302475283e+07, -9.132111e+01
1.012326317141e+07, -9.147736e+01
1.012350158999e+07, -9.240036e+01
1.012374000857e+07, -9.347719e+01
1.012397842715e+07, -9.341136e+01
1.012421684572e+07, -9.308928e+01
1.012445526430e+07, -9.294300e+01
1.012469368288e+07, -9.300547e+01
1.012493210146e+07, -9.296387e+01
1.012517052004e+07, -9.286064e+01
1.012540893862e+07, -9.294322e+01
1.012564735720e+07, -9.292257e+01
1.012588577578e+07, -9.334641e+01
1.012612419436e+07, -9.376917e+01
1.012636261294e+07, -9.372374e+01
1.012660103152e+07, -9.358878e+01
1.012683945009e+07, -9.372385e+01
1.012707786867e+07, -9.332499e+01
1.012731628725e+07, -9.218961e+01
1.012755470583e+07, -9.113499e+01
1.012779312441e+07, -9.062829e+01
1.012803154299e+07, -9.075632e+01
1.012826996157e+07, -9.146102e+01
1.012850838015e+07, -9.263840e+01
1.012874679873e+07, -9.386142e+01
1.012898521731e+07, -9.478431e+01
1.012922363589e+07, -9.561734e+01
1.012946205446e+07, -9.539466e+01
1.012970047304e+07, -9.435945e+01
1.012993889162e+07, -9.363428e+01
1.013017731020e+07, -9.330403e+01
1.013041572878e+07, -9.326097e+01
1.013065414736e+07, -9.321813e+01
1.013089256594e+07, -9.323960e+01
1.013113098452e+07, -9.326112e+01
1.013136940310e+07, -9.294452e+01
1.013160782168e+07, -9.292386e+01
1.013184624026e+07, -9.280070e+01
1.013208465884e+07, -9.311211e+01
1.013232307741e+07, -9.381621e+01
1.013256149599e+07, -9.388528e+01
1.013279991457e+07, -9.402505e+01
1.013303833315e+07, -9.443364e+01
1.013327675173e+07, -9.520513e+01
1.013351517031e+07, -9.578908e+01
1.013375358889e+07, -9.578913e+01
1.013399200747e+07, -9.509836e+01
1.013423042605e+07, -9.433600e+01
1.013446884463e+07, -9.393197e+01
1.013470726321e+07, -9.361282e+01
1.013494568178e+07, -9.363528e+01
1.013518410036e+07, -9.411992e+01
1.013542251894e+07, -9.476001e+01
1.013566093752e+07, -9.504571e+01
1.013589935610e+07, -9.440961e+01
1.013613777468e+07, -9.390909e+01
1.013637619326e+07, -9.402572e+01
1.013661461184e+07, -9.356851e+01
1.013685303042e+07, -9.315538e+01
1.013709144900e+07, -9.311305e+01
1.013732986758e+07, -9.352421e+01
1.013756828615e+07, -9.379430e+01
1.013780670473e+07, -9.436101e+01
1.013804512331e+07, -9.476047e+01
1.013828354189e+07, -9.470957e+01
1.013852196047e+07, -9.460861e+01
1.013876037905e+07, -9.478618e+01
1.013899879763e+07, -9.520616e+01
1.013923721621e+07, -9.596442e+01
1.013947563479e+07, -9.644713e+01
1.013971405337e+07, -9.676306e+01
1.013995247195e+07, -9.712438e+01
1.014019089052e+07, -9.559124e+01
1.014042930910e+07, -9.368124e+01
1.014066772768e+07, -9.252143e+01
1.014090614626e+07, -9.217322e+01
1.014114456484e+07, -9.207894e+01
1.014138298342e+07, -9.254131e+01
1.014162140200e+07, -9.332775e+01
1.014185982058e+07, -9.381789e+01
1.014209823916e+07, -9.402668e+01
1.014233665774e+07, -9.379508e+01
1.014257507632e+07, -9.350293e+01
1.014281349489e+07, -9.339316e+01
