% Moku:Go Spectrum Analyzer
% Input 1 (on), AC, 30 MHz, 1 MOhm, 10 Vpp
% Input 2 (off), AC, 30 MHz, 1 MOhm, 10 Vpp
% Start freq 9.975 000 MHz, stop freq 10.175 000 MHz, RBW 977.5 Hz (Auto mode), Blackman-Harris window, Video filter off
% Averaging: 16 spectra per frame, 1 frame averages
% Output 1 (off) - 10.000 000 000 000 MHz, 1.000 Vpp
% Output 2 (off) - 20.000 000 000 000 MHz, 1.000 Vpp
% 
% Acquired 2026-05-09 T 13:02:50 +0900
% Frequency (Hz), Input 1 (dBm)
1.003719406435e+07, -9.187011e+01
1.003743248293e+07, -9.307227e+01
1.003767090151e+07, -9.459287e+01
1.003790932009e+07, -9.566341e+01
1.003814773867e+07, -9.583614e+01
1.003838615725e+07, -9.466919e+01
1.003862457583e+07, -9.380003e+01
1.003886299441e+07, -9.339611e+01
1.003910141299e+07, -9.384641e+01
1.003933983156e+07, -9.484942e+01
1.003957825014e+07, -9.552324e+01
1.003981666872e+07, -9.444448e+01
1.004005508730e+07, -9.375510e+01
1.004029350588e+07, -9.368695e+01
1.004053192446e+07, -9.408145e+01
1.004077034304e+07, -9.439573e+01
1.004100876162e+07, -9.492861e+01
1.004124718020e+07, -9.530298e+01
1.004148559878e+07, -9.432267e+01
1.004172401736e+07, -9.303281e+01
1.004196243593e+07, -9.209681e+01
1.004220085451e+07, -9.176355e+01
1.004243927309e+07, -9.205942e+01
1.004267769167e+07, -9.294968e+01
1.004291611025e+07, -9.387193e+01
1.004315452883e+07, -9.452111e+01
1.004339294741e+07, -9.538663e+01
1.004363136599e+07, -9.563856e+01
1.004386978457e+07, -9.525014e+01
1.004410820315e+07, -9.503581e+01
1.004434662173e+07, -9.522333e+01
1.004458504030e+07, -9.516952e+01
1.004482345888e+07, -9.442287e+01
1.004506187746e+07, -9.387324e+01
1.004530029604e+07, -9.394315e+01
1.004553871462e+07, -9.422810e+01
1.004577713320e+07, -9.437423e+01
1.004601555178e+07, -9.406112e+01
1.004625397036e+07, -9.366796e+01
1.004649238894e+07, -9.355573e+01
1.004673080752e+07, -9.369089e+01
1.004696922610e+07, -9.380518e+01
1.004720764467e+07, -9.373665e+01
1.004744606325e+07, -9.324919e+01
1.004768448183e+07, -9.254581e+01
1.004792290041e+07, -9.221446e+01
1.004816131899e+07, -9.206288e+01
1.004839973757e+07, -9.208184e+01
1.004863815615e+07, -9.215768e+01
1.004887657473e+07, -9.276795e+01
1.004911499331e+07, -9.335862e+01
1.004935341189e+07, -9.333696e+01
1.004959183047e+07, -9.335890e+01
1.004983024905e+07, -9.338089e+01
1.005006866762e+07, -9.338103e+01
1.005030708620e+07, -9.316509e+01
1.005054550478e+07, -9.314391e+01
1.005078392336e+07, -9.340335e+01
1.005102234194e+07, -9.358076e+01
