% Moku:Go Spectrum Analyzer
% Input 1 (on), AC, 30 MHz, 1 MOhm, 10 Vpp
% Input 2 (off), AC, 30 MHz, 1 MOhm, 10 Vpp
% Start freq 9.975 000 MHz, stop freq 10.175 000 MHz, RBW 977.5 Hz (Auto mode), Blackman-Harris window, Video filter off
% Averaging: 16 spectra per frame, 1 frame averages
% Output 1 (off) - 10.000 000 000 000 MHz, 1.000 Vpp
% Output 2 (off) - 20.000 000 000 000 MHz, 1.000 Vpp
% 
% Acquired 2026-05-09 T 12:59:04 +0900
% Frequency (Hz), Input 1 (dBm)
9.996901324484e+06, -9.500179e+01
9.997139743064e+06, -9.616182e+01
9.997378161643e+06, -9.659641e+01
9.997616580222e+06, -9.685494e+01
9.997854998801e+06, -9.595311e+01
9.998093417380e+06, -9.497633e+01
9.998331835959e+06, -9.456406e+01
9.998570254538e+06, -9.446413e+01
9.998808673117e+06, -9.451425e+01
9.999047091696e+06, -9.448945e+01
9.999285510276e+06, -9.374845e+01
9.999523928855e+06, -9.306575e+01
9.999762347434e+06, -9.283598e+01
1.000000076601e+07, -9.328062e+01
1.000023918459e+07, -9.393453e+01
1.000047760317e+07, -9.434214e+01
1.000071602175e+07, -9.449081e+01
1.000095444033e+07, -9.422070e+01
1.000119285891e+07, -9.405316e+01
1.000143127749e+07, -9.454146e+01
1.000166969607e+07, -9.560874e+01
1.000190811465e+07, -9.641128e+01
1.000214653322e+07, -9.647396e+01
1.000238495180e+07, -9.653709e+01
1.000262337038e+07, -9.682631e+01
1.000286178896e+07, -9.747019e+01
1.000310020754e+07, -9.757653e+01
1.000333862612e+07, -9.685960e+01
1.000357704470e+07, -9.572457e+01
1.000381546328e+07, -9.492834e+01
1.000405388186e+07, -9.451850e+01
1.000429230044e+07, -9.412714e+01
1.000453071902e+07, -9.361625e+01
1.000476913759e+07, -9.332799e+01
1.000500755617e+07, -9.290232e+01
1.000524597475e+07, -9.233934e+01
1.000548439333e+07, -9.216599e+01
1.000572281191e+07, -9.232026e+01
1.000596123049e+07, -9.309213e+01
1.000619964907e+07, -9.457040e+01
1.000643806765e+07, -9.596003e+01
1.000667648623e+07, -9.598981e+01
1.000691490481e+07, -9.511645e+01
1.000715332339e+07, -9.485261e+01
1.000739174196e+07, -9.506337e+01
1.000763016054e+07, -9.522491e+01
1.000786857912e+07, -9.506374e+01
1.000810699770e+07, -9.469870e+01
1.000834541628e+07, -9.442232e+01
1.000858383486e+07, -9.452206e+01
1.000882225344e+07, -9.487995e+01
1.000906067202e+07, -9.449744e+01
1.000929909060e+07, -9.391835e+01
1.000953750918e+07, -9.335358e+01
1.000977592776e+07, -9.309511e+01
1.001001434634e+07, -9.359801e+01
1.001025276491e+07, -9.442380e+01
1.001049118349e+07, -9.501265e+01
1.001072960207e+07, -9.536409e+01
1.001096802065e+07, -9.514644e+01
1.001120643923e+07, -9.449909e+01
1.001144485781e+07, -9.373518e+01
1.001168327639e+07, -9.357681e+01
1.001192169497e+07, -9.406159e+01
1.001216011355e+07, -9.483050e+01
1.001239853213e+07, -9.576025e+01
1.001263695071e+07, -9.620444e+01
1.001287536928e+07, -9.590610e+01
1.001311378786e+07, -9.581870e+01
1.001335220644e+07, -9.605444e+01
1.001359062502e+07, -9.593604e+01
1.001382904360e+07, -9.544957e+01
1.001406746218e+07, -9.491008e+01
1.001430588076e+07, -9.447651e+01
1.001454429934e+07, -9.403987e+01
1.001478271792e+07, -9.369211e+01
1.001502113650e+07, -9.301455e+01
1.001525955508e+07, -9.244496e+01
1.001549797365e+07, -9.236671e+01
1.001573639223e+07, -9.274589e+01
1.001597481081e+07, -9.344641e+01
1.001621322939e+07, -9.428107e+01
1.001645164797e+07, -9.483372e+01
1.001669006655e+07, -9.499087e+01
1.001692848513e+07, -9.501749e+01
1.001716690371e+07, -9.483425e+01
1.001740532229e+07, -9.435525e+01
1.001764374087e+07, -9.373982e+01
1.001788215945e+07, -9.367169e+01
1.001812057802e+07, -9.438035e+01
1.001835899660e+07, -9.585169e+01
1.001859741518e+07, -9.730818e+01
1.001883583376e+07, -9.661311e+01
1.001907425234e+07, -9.588141e+01
1.001931267092e+07, -9.515266e+01
1.001955108950e+07, -9.448038e+01
1.001978950808e+07, -9.378722e+01
1.002002792666e+07, -9.325271e+01
1.002026634524e+07, -9.333974e+01
1.002050476382e+07, -9.397354e+01
1.002074318239e+07, -9.460658e+01
1.002098160097e+07, -9.534417e+01
1.002122001955e+07, -9.606023e+01
1.002145843813e+07, -9.594182e+01
1.002169685671e+07, -9.526262e+01
1.002193527529e+07, -9.491584e+01
1.002217369387e+07, -9.512787e+01
1.002241211245e+07, -9.515489e+01
1.002265053103e+07, -9.573897e+01
1.002288894961e+07, -9.606142e+01
1.002312736819e+07, -9.585512e+01
1.002336578676e+07, -9.554045e+01
1.002360420534e+07, -9.559702e+01
1.002384262392e+07, -9.529141e+01
1.002408104250e+07, -9.504917e+01
1.002431946108e+07, -9.521019e+01
1.002455787966e+07, -9.542957e+01
1.002479629824e+07, -9.518351e+01
1.002503471682e+07, -9.409493e+01
1.002527313540e+07, -9.323486e+01
1.002551155398e+07, -9.302212e+01
1.002574997256e+07, -9.354230e+01
1.002598839113e+07, -9.433689e+01
1.002622680971e+07, -9.534788e+01
1.002646522829e+07, -9.559902e+01
1.002670364687e+07, -9.518483e+01
1.002694206545e+07, -9.515807e+01
1.002718048403e+07, -9.532109e+01
1.002741890261e+07, -9.554327e+01
1.002765732119e+07, -9.529407e+01
1.002789573977e+07, -9.414464e+01
1.002813415835e+07, -9.310847e+01
1.002837257693e+07, -9.233695e+01
1.002861099551e+07, -9.210701e+01
1.002884941408e+07, -9.233727e+01
1.002908783266e+07, -9.273503e+01
1.002932625124e+07, -9.275556e+01
1.002956466982e+07, -9.261415e+01
1.002980308840e+07, -9.275588e+01
1.003004150698e+07, -9.332478e+01
1.003027992556e+07, -9.356776e+01
1.003051834414e+07, -9.352326e+01
1.003075676272e+07, -9.361297e+01
1.003099518130e+07, -9.386425e+01
1.003123359988e+07, -9.419489e+01
1.003147201845e+07, -9.446384e+01
1.003171043703e+07, -9.414722e+01
1.003194885561e+07, -9.424363e+01
1.003218727419e+07, -9.458929e+01
1.003242569277e+07, -9.497555e+01
1.003266411135e+07, -9.537978e+01
1.003290252993e+07, -9.532496e+01
1.003314094851e+07, -9.471673e+01
1.003337936709e+07, -9.405314e+01
1.003361778567e+07, -9.386600e+01
1.003385620425e+07, -9.422073e+01
1.003409462282e+07, -9.495038e+01
1.003433304140e+07, -9.583367e+01
1.003457145998e+07, -9.612929e+01
1.003480987856e+07, -9.563298e+01
1.003504829714e+07, -9.461639e+01
1.003528671572e+07, -9.398368e+01
1.003552513430e+07, -9.346002e+01
1.003576355288e+07, -9.305008e+01
1.003600197146e+07, -9.294546e+01
1.003624039004e+07, -9.305039e+01
1.003647880862e+07, -9.343857e+01
1.003671722719e+07, -9.400812e+01
1.003695564577e+07, -9.427114e+01
1.003719406435e+07, -9.396147e+01
1.003743248293e+07, -9.359488e+01
1.003767090151e+07, -9.332980e+01
1.003790932009e+07, -9.278163e+01
1.003814773867e+07, -9.226603e+01
1.003838615725e+07, -9.224695e+01
1.003862457583e+07, -9.266032e+01
1.003886299441e+07, -9.307318e+01
1.003910141299e+07, -9.355118e+01
1.003933983156e+07, -9.408070e+01
1.003957825014e+07, -9.456895e+01
1.003981666872e+07, -9.519350e+01
1.004005508730e+07, -9.595433e+01
1.004029350588e+07, -9.675588e+01
1.004053192446e+07, -9.728866e+01
1.004077034304e+07, -9.708522e+01
1.004100876162e+07, -9.711897e+01
1.004124718020e+07, -9.718672e+01
1.004148559878e+07, -9.691959e+01
1.004172401736e+07, -9.595537e+01
1.004196243593e+07, -9.477363e+01
1.004220085451e+07, -9.377933e+01
1.004243927309e+07, -9.307542e+01
1.004267769167e+07, -9.242433e+01
1.004291611025e+07, -9.207853e+01
1.004315452883e+07, -9.230777e+01
1.004339294741e+07, -9.307601e+01
1.004363136599e+07, -9.437293e+01
1.004386978457e+07, -9.516909e+01
1.004410820315e+07, -9.487835e+01
1.004434662173e+07, -9.472385e+01
1.004458504030e+07, -9.447221e+01
1.004482345888e+07, -9.454713e+01
1.004506187746e+07, -9.506291e+01
1.004530029604e+07, -9.544312e+01
1.004553871462e+07, -9.525115e+01
1.004577713320e+07, -9.469921e+01
1.004601555178e+07, -9.434987e+01
1.004625397036e+07, -9.457306e+01
1.004649238894e+07, -9.522463e+01
1.004673080752e+07, -9.544398e+01
1.004696922610e+07, -9.517096e+01
1.004720764467e+07, -9.475116e+01
1.004744606325e+07, -9.459891e+01
1.004768448183e+07, -9.503796e+01
1.004792290041e+07, -9.587125e+01
1.004816131899e+07, -9.619808e+01
1.004839973757e+07, -9.509151e+01
1.004863815615e+07, -9.418183e+01
1.004887657473e+07, -9.371487e+01
1.004911499331e+07, -9.376061e+01
1.004935341189e+07, -9.408680e+01
1.004959183047e+07, -9.423051e+01
1.004983024905e+07, -9.399267e+01
1.005006866762e+07, -9.371557e+01
1.005030708620e+07, -9.364776e+01
1.005054550478e+07, -9.394626e+01
1.005078392336e+07, -9.445111e+01
1.005102234194e+07, -9.455080e+01
1.005126076052e+07, -9.415940e+01
1.005149917910e+07, -9.371640e+01
1.005173759768e+07, -9.323018e+01
1.005197601626e+07, -9.291366e+01
1.005221443484e+07, -9.287244e+01
1.005245285342e+07, -9.301821e+01
1.005269127199e+07, -9.342641e+01
1.005292969057e+07, -9.408887e+01
1.005316810915e+07, -9.455203e+01
1.005340652773e+07, -9.478042e+01
1.005364494631e+07, -9.493613e+01
1.005388336489e+07, -9.496247e+01
1.005412178347e+07, -9.452758e+01
1.005436020205e+07, -9.383247e+01
1.005459862063e+07, -9.356044e+01
1.005483703921e+07, -9.349384e+01
1.005507545779e+07, -9.299874e+01
1.005531387636e+07, -9.271069e+01
1.005555229494e+07, -9.297810e+01
1.005579071352e+07, -9.376443e+01
1.005602913210e+07, -9.462906e+01
1.005626755068e+07, -9.499008e+01
1.005650596926e+07, -9.488556e+01
1.005674438784e+07, -9.421048e+01
1.005698280642e+07, -9.385700e+01
1.005722122500e+07, -9.399685e+01
1.005745964358e+07, -9.452943e+01
1.005769806216e+07, -9.517710e+01
1.005793648073e+07, -9.556211e+01
1.005817489931e+07, -9.547832e+01
1.005841331789e+07, -9.579021e+01
1.005865173647e+07, -9.648077e+01
1.005889015505e+07, -9.716314e+01
1.005912857363e+07, -9.754323e+01
1.005936699221e+07, -9.733405e+01
1.005960541079e+07, -9.605453e+01
1.005984382937e+07, -9.517826e+01
1.006008224795e+07, -9.463127e+01
1.006032066653e+07, -9.402204e+01
1.006055908510e+07, -9.365348e+01
1.006079750368e+07, -9.367620e+01
1.006103592226e+07, -9.379017e+01
1.006127434084e+07, -9.374458e+01
1.006151275942e+07, -9.388258e+01
1.006175117800e+07, -9.445719e+01
1.006198959658e+07, -9.509910e+01
1.006222801516e+07, -9.553635e+01
1.006246643374e+07, -9.596727e+01
1.006270485232e+07, -9.614587e+01
1.006294327090e+07, -9.632823e+01
1.006318168947e+07, -9.645200e+01
1.006342010805e+07, -9.642104e+01
1.006365852663e+07, -9.623701e+01
1.006389694521e+07, -9.599751e+01
1.006413536379e+07, -9.565015e+01
1.006437378237e+07, -9.496814e+01
1.006461220095e+07, -9.416669e+01
1.006485061953e+07, -9.365573e+01
1.006508903811e+07, -9.347722e+01
1.006532745669e+07, -9.402466e+01
1.006556587527e+07, -9.496875e+01
1.006580429384e+07, -9.523533e+01
1.006604271242e+07, -9.428789e+01
1.006628113100e+07, -9.302567e+01
1.006651954958e+07, -9.235964e+01
1.006675796816e+07, -9.249686e+01
1.006699638674e+07, -9.332484e+01
1.006723480532e+07, -9.428849e+01
1.006747322390e+07, -9.471119e+01
1.006771164248e+07, -9.489147e+01
1.006795006106e+07, -9.455992e+01
1.006818847964e+07, -9.386288e+01
1.006842689821e+07, -9.326065e+01
1.006866531679e+07, -9.334741e+01
1.006890373537e+07, -9.390956e+01
1.006914215395e+07, -9.409748e+01
1.006938057253e+07, -9.379444e+01
1.006961899111e+07, -9.379456e+01
1.006985740969e+07, -9.443660e+01
1.007009582827e+07, -9.518352e+01
1.007033424685e+07, -9.624037e+01
1.007057266543e+07, -9.674053e+01
1.007081108401e+07, -9.648703e+01
1.007104950259e+07, -9.670865e+01
1.007128792116e+07, -9.639403e+01
1.007152633974e+07, -9.489334e+01
1.007176475832e+07, -9.365917e+01
1.007200317690e+07, -9.292422e+01
1.007224159548e+07, -9.267907e+01
1.007248001406e+07, -9.251944e+01
1.007271843264e+07, -9.236269e+01
1.007295685122e+07, -9.236280e+01
1.007319526980e+07, -9.259928e+01
1.007343368838e+07, -9.319866e+01
1.007367210696e+07, -9.407597e+01
1.007391052553e+07, -9.492052e+01
1.007414894411e+07, -9.515862e+01
1.007438736269e+07, -9.468911e+01
1.007462578127e+07, -9.441425e+01
1.007486419985e+07, -9.443900e+01
1.007510261843e+07, -9.474039e+01
1.007534103701e+07, -9.494731e+01
1.007557945559e+07, -9.489526e+01
1.007581787417e+07, -9.443944e+01
1.007605629275e+07, -9.372914e+01
1.007629471133e+07, -9.317863e+01
1.007653312990e+07, -9.309379e+01
1.007677154848e+07, -9.341683e+01
1.007700996706e+07, -9.412499e+01
1.007724838564e+07, -9.505348e+01
1.007748680422e+07, -9.603371e+01
1.007772522280e+07, -9.609331e+01
1.007796364138e+07, -9.588695e+01
1.007820205996e+07, -9.580006e+01
1.007844047854e+07, -9.603414e+01
1.007867889712e+07, -9.580027e+01
1.007891731570e+07, -9.546082e+01
1.007915573427e+07, -9.537807e+01
1.007939415285e+07, -9.568593e+01
1.007963257143e+07, -9.606437e+01
1.007987099001e+07, -9.560112e+01
1.008010940859e+07, -9.476825e+01
1.008034782717e+07, -9.449098e+01
1.008058624575e+07, -9.489752e+01
1.008082466433e+07, -9.568656e+01
1.008106308291e+07, -9.655448e+01
1.008130150149e+07, -9.636778e+01
1.008153992007e+07, -9.500259e+01
1.008177833864e+07, -9.366376e+01
1.008201675722e+07, -9.288743e+01
1.008225517580e+07, -9.294965e+01
1.008249359438e+07, -9.350756e+01
1.008273201296e+07, -9.357439e+01
1.008297043154e+07, -9.359685e+01
1.008320885012e+07, -9.353005e+01
1.008344726870e+07, -9.403316e+01
1.008368568728e+07, -9.461741e+01
1.008392410586e+07, -9.500362e+01
1.008416252444e+07, -9.456741e+01
1.008440094301e+07, -9.382426e+01
1.008463936159e+07, -9.284739e+01
1.008487778017e+07, -9.223318e+01
1.008511619875e+07, -9.206278e+01
1.008535461733e+07, -9.219520e+01
1.008559303591e+07, -9.256497e+01
1.008583145449e+07, -9.311902e+01
1.008606987307e+07, -9.364305e+01
1.008630829165e+07, -9.417676e+01
1.008654671023e+07, -9.505752e+01
1.008678512881e+07, -9.505761e+01
1.008702354738e+07, -9.466931e+01
1.008726196596e+07, -9.456870e+01
1.008750038454e+07, -9.466950e+01
1.008773880312e+07, -9.466960e+01
1.008797722170e+07, -9.477158e+01
1.008821564028e+07, -9.479734e+01
1.008845405886e+07, -9.434677e+01
1.008869247744e+07, -9.366665e+01
1.008893089602e+07, -9.333476e+01
1.008916931460e+07, -9.348821e+01
1.008940773318e+07, -9.362193e+01
1.008964615176e+07, -9.389562e+01
1.008988457033e+07, -9.442085e+01
1.009012298891e+07, -9.500616e+01
1.009036140749e+07, -9.449517e+01
1.009059982607e+07, -9.366741e+01
1.009083824465e+07, -9.303671e+01
1.009107666323e+07, -9.303681e+01
1.009131508181e+07, -9.375841e+01
1.009155350039e+07, -9.505952e+01
1.009179191897e+07, -9.631072e+01
1.009203033755e+07, -9.631082e+01
1.009226875613e+07, -9.505980e+01
1.009250717470e+07, -9.401333e+01
1.009274559328e+07, -9.340165e+01
1.009298401186e+07, -9.310071e+01
1.009322243044e+07, -9.283033e+01
1.009346084902e+07, -9.310090e+01
1.009369926760e+07, -9.399035e+01
1.009393768618e+07, -9.482532e+01
1.009417610476e+07, -9.500772e+01
1.009441452334e+07, -9.396723e+01
1.009465294192e+07, -9.305918e+01
1.009489136050e+07, -9.264851e+01
1.009512977907e+07, -9.281058e+01
1.009536819765e+07, -9.331556e+01
1.009560661623e+07, -9.413268e+01
1.009584503481e+07, -9.464746e+01
1.009608345339e+07, -9.474914e+01
1.009632187197e+07, -9.492992e+01
1.009656029055e+07, -9.524879e+01
1.009679870913e+07, -9.530316e+01
1.009703712771e+07, -9.546818e+01
1.009727554629e+07, -9.563638e+01
1.009751396487e+07, -9.516834e+01
1.009775238344e+07, -9.389870e+01
1.009799080202e+07, -9.295588e+01
1.009822922060e+07, -9.273035e+01
1.009846763918e+07, -9.314511e+01
1.009870605776e+07, -9.387591e+01
1.009894447634e+07, -9.462337e+01
1.009918289492e+07, -9.586641e+01
1.009942131350e+07, -9.678487e+01
1.009965973208e+07, -9.698089e+01
1.009989815066e+07, -9.704727e+01
1.010013656924e+07, -9.728349e+01
1.010037498781e+07, -9.704744e+01
1.010061340639e+07, -9.675306e+01
1.010085182497e+07, -9.604306e+01
1.010109024355e+07, -9.535931e+01
1.010132866213e+07, -9.490565e+01
1.010156708071e+07, -9.467478e+01
1.010180549929e+07, -9.480241e+01
1.010204391787e+07, -9.514316e+01
1.010228233645e+07, -9.519686e+01
1.010252075503e+07, -9.514332e+01
1.010275917361e+07, -9.517017e+01
1.010299759218e+07, -9.522403e+01
1.010323601076e+07, -9.514356e+01
1.010347442934e+07, -9.475173e+01
1.010371284792e+07, -9.440132e+01
1.010395126650e+07, -9.470094e+01
1.010418968508e+07, -9.482895e+01
1.010442810366e+07, -9.455004e+01
1.010466652224e+07, -9.427981e+01
1.010490494082e+07, -9.369516e+01
1.010514335940e+07, -9.312618e+01
1.010538177798e+07, -9.257231e+01
1.010562019655e+07, -9.235645e+01
1.010585861513e+07, -9.261230e+01
1.010609703371e+07, -9.229864e+01
1.010633545229e+07, -9.192182e+01
1.010657387087e+07, -9.181195e+01
1.010681228945e+07, -9.203334e+01
1.010705070803e+07, -9.275359e+01
1.010728912661e+07, -9.327644e+01
1.010752754519e+07, -9.376412e+01
1.010776596377e+07, -9.404217e+01
1.010800438235e+07, -9.394859e+01
1.010824280092e+07, -9.416082e+01
1.010848121950e+07, -9.511857e+01
1.010871963808e+07, -9.525289e+01
1.010895805666e+07, -9.401903e+01
1.010919647524e+07, -9.298042e+01
1.010943489382e+07, -9.210919e+01
1.010967331240e+07, -9.183115e+01
1.010991173098e+07, -9.201564e+01
1.011015014956e+07, -9.222320e+01
1.011038856814e+07, -9.218518e+01
1.011062698672e+07, -9.216626e+01
1.011086540530e+07, -9.228088e+01
1.011110382387e+07, -9.259399e+01
1.011134224245e+07, -9.289815e+01
1.011158066103e+07, -9.351814e+01
1.011181907961e+07, -9.376543e+01
1.011205749819e+07, -9.390337e+01
1.011229591677e+07, -9.399659e+01
1.011253433535e+07, -9.437957e+01
1.011277275393e+07, -9.506673e+01
1.011301117251e+07, -9.511992e+01
1.011324959109e+07, -9.399687e+01
1.011348800967e+07, -9.285761e+01
1.011372642824e+07, -9.261470e+01
1.011396484682e+07, -9.300268e+01
1.011420326540e+07, -9.358563e+01
1.011444168398e+07, -9.423454e+01
1.011468010256e+07, -9.480642e+01
1.011491852114e+07, -9.418669e+01
1.011515693972e+07, -9.321437e+01
1.011539535830e+07, -9.296143e+01
1.011563377688e+07, -9.360838e+01
1.011587219546e+07, -9.457849e+01
1.011611061404e+07, -9.488425e+01
1.011634903261e+07, -9.460369e+01
1.011658745119e+07, -9.455370e+01
1.011682586977e+07, -9.418721e+01
1.011706428835e+07, -9.209257e+01
1.011730270693e+07, -8.280457e+01
1.011754112551e+07, -7.342287e+01
1.011777954409e+07, -6.645852e+01
1.011801796267e+07, -6.159137e+01
1.011825638125e+07, -5.853570e+01
1.011849479983e+07, -5.713121e+01
1.011873321841e+07, -5.730938e+01
1.011897163698e+07, -5.907869e+01
1.011921005556e+07, -6.252443e+01
1.011944847414e+07, -6.783861e+01
1.011968689272e+07, -7.538412e+01
1.011992531130e+07, -8.582255e+01
1.012016372988e+07, -9.411660e+01
1.012040214846e+07, -9.491136e+01
1.012064056704e+07, -9.520230e+01
1.012087898562e+07, -9.542020e+01
1.012111740420e+07, -9.555923e+01
1.012135582278e+07, -9.561551e+01
1.012159424135e+07, -9.558742e+01
1.012183265993e+07, -9.517574e+01
1.012207107851e+07, -9.470618e+01
1.012230949709e+07, -9.416474e+01
1.012254791567e+07, -9.341101e+01
1.012278633425e+07, -9.286007e+01
1.012302475283e+07, -9.288069e+01
1.012326317141e+07, -9.321647e+01
1.012350158999e+07, -9.399957e+01
1.012374000857e+07, -9.428522e+01
1.012397842715e+07, -9.354363e+01
1.012421684572e+07, -9.317402e+01
1.012445526430e+07, -9.292229e+01
1.012469368288e+07, -9.218901e+01
1.012493210146e+07, -9.151285e+01
1.012517052004e+07, -9.137337e+01
1.012540893862e+07, -9.170856e+01
1.012564735720e+07, -9.209472e+01
1.012588577578e+07, -9.222738e+01
1.012612419436e+07, -9.247922e+01
1.012636261294e+07, -9.290208e+01
1.012660103152e+07, -9.304777e+01
1.012683945009e+07, -9.271846e+01
1.012707786867e+07, -9.249911e+01
1.012731628725e+07, -9.259820e+01
1.012755470583e+07, -9.306899e+01
1.012779312441e+07, -9.376954e+01
1.012803154299e+07, -9.448195e+01
1.012826996157e+07, -9.450678e+01
1.012850838015e+07, -9.407124e+01
1.012874679873e+07, -9.402421e+01
1.012898521731e+07, -9.381552e+01
1.012922363589e+07, -9.376985e+01
1.012946205446e+07, -9.365665e+01
1.012970047304e+07, -9.354492e+01
1.012993889162e+07, -9.336904e+01
1.013017731020e+07, -9.365681e+01
1.013041572878e+07, -9.407165e+01
1.013065414736e+07, -9.433529e+01
1.013089256594e+07, -9.458211e+01
1.013113098452e+07, -9.468287e+01
1.013136940310e+07, -9.438423e+01
1.013160782168e+07, -9.352312e+01
1.013184624026e+07, -9.280070e+01
1.013208465884e+07, -9.224782e+01
1.013232307741e+07, -9.219067e+01
1.013256149599e+07, -9.288279e+01
1.013279991457e+07, -9.423894e+01
1.013303833315e+07, -9.550604e+01
1.013327675173e+07, -9.629228e+01
1.013351517031e+07, -9.647714e+01
1.013375358889e+07, -9.635354e+01
1.013399200747e+07, -9.578918e+01
1.013423042605e+07, -9.534082e+01
1.013446884463e+07, -9.515174e+01
1.013470726321e+07, -9.478546e+01
1.013494568178e+07, -9.440943e+01
1.013518410036e+07, -9.407258e+01
1.013542251894e+07, -9.361295e+01
1.013566093752e+07, -9.337017e+01
1.013589935610e+07, -9.352395e+01
1.013613777468e+07, -9.381693e+01
1.013637619326e+07, -9.397890e+01
1.013661461184e+07, -9.465863e+01
1.013685303042e+07, -9.561883e+01
1.013709144900e+07, -9.605253e+01
1.013732986758e+07, -9.620208e+01
1.013756828615e+07, -9.605262e+01
1.013780670473e+07, -9.617205e+01
1.013804512331e+07, -9.590573e+01
1.013828354189e+07, -9.542388e+01
1.013852196047e+07, -9.441007e+01
1.013876037905e+07, -9.361354e+01
1.013899879763e+07, -9.309227e+01
1.013923721621e+07, -9.266050e+01
1.013947563479e+07, -9.242309e+01
1.013971405337e+07, -9.244267e+01
1.013995247195e+07, -9.294609e+01
1.014019089052e+07, -9.368120e+01
1.014042930910e+07, -9.473536e+01
1.014066772768e+07, -9.593536e+01
1.014090614626e+07, -9.686030e+01
1.014114456484e+07, -9.644740e+01
1.014138298342e+07, -9.520655e+01
1.014162140200e+07, -9.424049e+01
1.014185982058e+07, -9.381789e+01
1.014209823916e+07, -9.393328e+01
1.014233665774e+07, -9.445990e+01
1.014257507632e+07, -9.528779e+01
1.014281349489e+07, -9.620297e+01
