% Moku:Go Spectrum Analyzer
% Input 1 (on), AC, 30 MHz, 1 MOhm, 10 Vpp
% Input 2 (off), AC, 30 MHz, 1 MOhm, 10 Vpp
% Start freq 9.975 000 MHz, stop freq 10.175 000 MHz, RBW 977.5 Hz (Auto mode), Blackman-Harris window, Video filter off
% Averaging: 16 spectra per frame, 1 frame averages
% Output 1 (off) - 10.000 000 000 000 MHz, 1.000 Vpp
% Output 2 (off) - 20.000 000 000 000 MHz, 1.000 Vpp
% 
% Acquired 2026-05-09 T 12:52:44 +0900
% Frequency (Hz), Input 1 (dBm)
9.985457232688e+06, -9.408742e+01
9.985695651267e+06, -9.362303e+01
9.985934069846e+06, -9.351088e+01
9.986172488425e+06, -9.378325e+01
9.986410907004e+06, -9.447870e+01
9.986649325583e+06, -9.488774e+01
9.986887744162e+06, -9.468113e+01
9.987126162741e+06, -9.452940e+01
9.987364581320e+06, -9.460524e+01
9.987602999900e+06, -9.458017e+01
9.987841418479e+06, -9.450495e+01
9.988079837058e+06, -9.463123e+01
9.988318255637e+06, -9.458079e+01
9.988556674216e+06, -9.425880e+01
9.988795092795e+06, -9.378555e+01
9.989033511374e+06, -9.378575e+01
9.989271929953e+06, -9.392531e+01
9.989510348532e+06, -9.376316e+01
9.989748767111e+06, -9.371753e+01
9.989987185691e+06, -9.383278e+01
9.990225604270e+06, -9.426025e+01
9.990464022849e+06, -9.463330e+01
9.990702441428e+06, -9.450743e+01
9.990940860007e+06, -9.440809e+01
9.991179278586e+06, -9.491787e+01
9.991417697165e+06, -9.571450e+01
9.991656115744e+06, -9.591840e+01
9.991894534323e+06, -9.577262e+01
9.992132952902e+06, -9.494497e+01
9.992371371482e+06, -9.404583e+01
9.992609790061e+06, -9.318803e+01
9.992848208640e+06, -9.280961e+01
9.993086627219e+06, -9.264669e+01
9.993325045798e+06, -9.281001e+01
9.993563464377e+06, -9.329701e+01
9.993801882956e+06, -9.334085e+01
9.994040301535e+06, -9.314635e+01
9.994278720114e+06, -9.289354e+01
9.994517138693e+06, -9.256747e+01
9.994755557273e+06, -9.260779e+01
9.994993975852e+06, -9.301972e+01
9.995232394431e+06, -9.386044e+01
9.995470813010e+06, -9.510717e+01
9.995709231589e+06, -9.625190e+01
9.995947650168e+06, -9.678824e+01
9.996186068747e+06, -9.622177e+01
9.996424487326e+06, -9.538027e+01
9.996662905905e+06, -9.476647e+01
9.996901324484e+06, -9.451267e+01
9.997139743064e+06, -9.446295e+01
9.997378161643e+06, -9.494938e+01
9.997616580222e+06, -9.549262e+01
9.997854998801e+06, -9.543696e+01
9.998093417380e+06, -9.510935e+01
9.998331835959e+06, -9.502949e+01
9.998570254538e+06, -9.535443e+01
9.998808673117e+06, -9.574951e+01
9.999047091696e+06, -9.604317e+01
9.999285510276e+06, -9.613338e+01
9.999523928855e+06, -9.598407e+01
9.999762347434e+06, -9.549439e+01
1.000000076601e+07, -9.492526e+01
1.000023918459e+07, -9.471802e+01
1.000047760317e+07, -9.446570e+01
1.000071602175e+07, -9.379557e+01
1.000095444033e+07, -9.345687e+01
1.000119285891e+07, -9.345706e+01
1.000143127749e+07, -9.347944e+01
1.000166969607e+07, -9.372750e+01
1.000190811465e+07, -9.341344e+01
1.000214653322e+07, -9.269468e+01
1.000238495180e+07, -9.251412e+01
1.000262337038e+07, -9.292122e+01
1.000286178896e+07, -9.332647e+01
1.000310020754e+07, -9.359258e+01
1.000333862612e+07, -9.403119e+01
1.000357704470e+07, -9.415053e+01
1.000381546328e+07, -9.424724e+01
1.000405388186e+07, -9.407923e+01
1.000429230044e+07, -9.429628e+01
1.000453071902e+07, -9.456908e+01
1.000476913759e+07, -9.451907e+01
1.000500755617e+07, -9.467076e+01
1.000524597475e+07, -9.437054e+01
1.000548439333e+07, -9.396219e+01
1.000572281191e+07, -9.389223e+01
1.000596123049e+07, -9.429760e+01
1.000619964907e+07, -9.457040e+01
1.000643806765e+07, -9.490421e+01
1.000667648623e+07, -9.538857e+01
1.000691490481e+07, -9.604949e+01
1.000715332339e+07, -9.657252e+01
1.000739174196e+07, -9.702825e+01
1.000763016054e+07, -9.635378e+01
1.000786857912e+07, -9.511719e+01
1.000810699770e+07, -9.370978e+01
1.000834541628e+07, -9.274027e+01
1.000858383486e+07, -9.257886e+01
1.000882225344e+07, -9.322273e+01
1.000906067202e+07, -9.434895e+01
1.000929909060e+07, -9.462332e+01
1.000953750918e+07, -9.417924e+01
1.000977592776e+07, -9.364295e+01
1.001001434634e+07, -9.339781e+01
1.001025276491e+07, -9.311674e+01
1.001049118349e+07, -9.313823e+01
1.001072960207e+07, -9.362109e+01
1.001096802065e+07, -9.444913e+01
1.001120643923e+07, -9.498675e+01
1.001144485781e+07, -9.482996e+01
1.001168327639e+07, -9.435097e+01
1.001192169497e+07, -9.382746e+01
1.001216011355e+07, -9.362218e+01
1.001239853213e+07, -9.366760e+01
1.001263695071e+07, -9.382800e+01
1.001287536928e+07, -9.406232e+01
1.001311378786e+07, -9.450053e+01
1.001335220644e+07, -9.517518e+01
1.001359062502e+07, -9.593604e+01
1.001382904360e+07, -9.605480e+01
1.001406746218e+07, -9.556182e+01
1.001430588076e+07, -9.501554e+01
1.001454429934e+07, -9.445183e+01
1.001478271792e+07, -9.373770e+01
1.001502113650e+07, -9.364693e+01
1.001525955508e+07, -9.396969e+01
1.001549797365e+07, -9.425625e+01
1.001573639223e+07, -9.397005e+01
1.001597481081e+07, -9.360251e+01
1.001621322939e+07, -9.324992e+01
1.001645164797e+07, -9.318551e+01
1.001669006655e+07, -9.338089e+01
1.001692848513e+07, -9.342504e+01
1.001716690371e+07, -9.333748e+01
1.001740532229e+07, -9.373965e+01
1.001764374087e+07, -9.425783e+01
1.001788215945e+07, -9.447916e+01
1.001812057802e+07, -9.442970e+01
1.001835899660e+07, -9.445466e+01
1.001859741518e+07, -9.450461e+01
1.001883583376e+07, -9.418622e+01
1.001907425234e+07, -9.340460e+01
1.001931267092e+07, -9.254698e+01
1.001955108950e+07, -9.191343e+01
1.001978950808e+07, -9.176669e+01
1.002002792666e+07, -9.223446e+01
1.002026634524e+07, -9.306056e+01
1.002050476382e+07, -9.367360e+01
1.002074318239e+07, -9.423586e+01
1.002098160097e+07, -9.473392e+01
1.002122001955e+07, -9.518097e+01
1.002145843813e+07, -9.526244e+01
1.002169685671e+07, -9.463255e+01
1.002193527529e+07, -9.378876e+01
1.002217369387e+07, -9.338487e+01
1.002241211245e+07, -9.360719e+01
1.002265053103e+07, -9.443297e+01
1.002288894961e+07, -9.542839e+01
1.002312736819e+07, -9.603179e+01
1.002336578676e+07, -9.579719e+01
1.002360420534e+07, -9.562536e+01
1.002384262392e+07, -9.523695e+01
1.002408104250e+07, -9.481334e+01
1.002431946108e+07, -9.450870e+01
1.002455787966e+07, -9.407083e+01
1.002479629824e+07, -9.351933e+01
1.002503471682e+07, -9.327790e+01
1.002527313540e+07, -9.349742e+01
1.002551155398e+07, -9.340918e+01
1.002574997256e+07, -9.336548e+01
1.002598839113e+07, -9.356482e+01
1.002622680971e+07, -9.400109e+01
1.002646522829e+07, -9.453520e+01
1.002670364687e+07, -9.489307e+01
1.002694206545e+07, -9.456059e+01
1.002718048403e+07, -9.393142e+01
1.002741890261e+07, -9.374677e+01
1.002765732119e+07, -9.424072e+01
1.002789573977e+07, -9.507842e+01
1.002813415835e+07, -9.510527e+01
1.002837257693e+07, -9.424121e+01
1.002861099551e+07, -9.345541e+01
1.002884941408e+07, -9.291990e+01
1.002908783266e+07, -9.267422e+01
1.002932625124e+07, -9.292022e+01
1.002956466982e+07, -9.363470e+01
1.002980308840e+07, -9.414594e+01
1.003004150698e+07, -9.377145e+01
1.003027992556e+07, -9.310993e+01
1.003051834414e+07, -9.290028e+01
1.003075676272e+07, -9.321709e+01
1.003099518130e+07, -9.354588e+01
1.003123359988e+07, -9.395756e+01
1.003147201845e+07, -9.431620e+01
1.003171043703e+07, -9.463947e+01
1.003194885561e+07, -9.469043e+01
1.003218727419e+07, -9.424379e+01
1.003242569277e+07, -9.315394e+01
1.003266411135e+07, -9.243755e+01
1.003290252993e+07, -9.209099e+01
1.003314094851e+07, -9.203469e+01
1.003337936709e+07, -9.226293e+01
1.003361778567e+07, -9.275843e+01
1.003385620425e+07, -9.313358e+01
1.003409462282e+07, -9.339303e+01
1.003433304140e+07, -9.379726e+01
1.003457145998e+07, -9.422120e+01
1.003480987856e+07, -9.454082e+01
1.003504829714e+07, -9.441671e+01
1.003528671572e+07, -9.389028e+01
1.003552513430e+07, -9.341593e+01
1.003576355288e+07, -9.319893e+01
1.003600197146e+07, -9.309250e+01
1.003624039004e+07, -9.309266e+01
1.003647880862e+07, -9.339459e+01
1.003671722719e+07, -9.384489e+01
1.003695564577e+07, -9.436873e+01
1.003719406435e+07, -9.449244e+01
1.003743248293e+07, -9.471953e+01
1.003767090151e+07, -9.521916e+01
1.003790932009e+07, -9.566341e+01
1.003814773867e+07, -9.649997e+01
1.003838615725e+07, -9.619208e+01
1.003862457583e+07, -9.535612e+01
1.003886299441e+07, -9.497974e+01
1.003910141299e+07, -9.503269e+01
1.003933983156e+07, -9.492756e+01
1.003957825014e+07, -9.422442e+01
1.003981666872e+07, -9.357399e+01
1.004005508730e+07, -9.305283e+01
1.004029350588e+07, -9.280360e+01
1.004053192446e+07, -9.286543e+01
1.004077034304e+07, -9.313802e+01
1.004100876162e+07, -9.335371e+01
1.004124718020e+07, -9.375585e+01
1.004148559878e+07, -9.485077e+01
1.004172401736e+07, -9.653363e+01
1.004196243593e+07, -9.756864e+01
1.004220085451e+07, -9.739331e+01
1.004243927309e+07, -9.659725e+01
1.004267769167e+07, -9.604475e+01
1.004291611025e+07, -9.549734e+01
1.004315452883e+07, -9.490381e+01
1.004339294741e+07, -9.427519e+01
1.004363136599e+07, -9.346514e+01
1.004386978457e+07, -9.292961e+01
1.004410820315e+07, -9.309761e+01
1.004434662173e+07, -9.394257e+01
1.004458504030e+07, -9.477524e+01
1.004482345888e+07, -9.511605e+01
1.004506187746e+07, -9.477553e+01
1.004530029604e+07, -9.434944e+01
1.004553871462e+07, -9.394329e+01
1.004577713320e+07, -9.387367e+01
1.004601555178e+07, -9.382761e+01
1.004625397036e+07, -9.364537e+01
1.004649238894e+07, -9.373623e+01
1.004673080752e+07, -9.415674e+01
1.004696922610e+07, -9.437495e+01
1.004720764467e+07, -9.430179e+01
1.004744606325e+07, -9.432630e+01
1.004768448183e+07, -9.427778e+01
1.004792290041e+07, -9.410972e+01
1.004816131899e+07, -9.410986e+01
1.004839973757e+07, -9.394500e+01
1.004863815615e+07, -9.392182e+01
1.004887657473e+07, -9.457462e+01
1.004911499331e+07, -9.567029e+01
1.004935341189e+07, -9.569895e+01
1.004959183047e+07, -9.572771e+01
1.004983024905e+07, -9.601935e+01
1.005006866762e+07, -9.601949e+01
1.005030708620e+07, -9.547389e+01
1.005054550478e+07, -9.432812e+01
1.005078392336e+07, -9.344733e+01
1.005102234194e+07, -9.318687e+01
1.005126076052e+07, -9.333807e+01
1.005149917910e+07, -9.369369e+01
1.005173759768e+07, -9.432881e+01
1.005197601626e+07, -9.501402e+01
1.005221443484e+07, -9.493532e+01
1.005245285342e+07, -9.470313e+01
1.005269127199e+07, -9.475436e+01
1.005292969057e+07, -9.498821e+01
1.005316810915e+07, -9.480603e+01
1.005340652773e+07, -9.460238e+01
1.005364494631e+07, -9.460251e+01
1.005388336489e+07, -9.452744e+01
1.005412178347e+07, -9.435460e+01
1.005436020205e+07, -9.433030e+01
1.005459862063e+07, -9.430607e+01
1.005483703921e+07, -9.418539e+01
1.005507545779e+07, -9.440420e+01
1.005531387636e+07, -9.423378e+01
1.005555229494e+07, -9.338415e+01
1.005579071352e+07, -9.293657e+01
1.005602913210e+07, -9.304123e+01
1.005626755068e+07, -9.353907e+01
1.005650596926e+07, -9.442964e+01
1.005674438784e+07, -9.465474e+01
1.005698280642e+07, -9.433176e+01
1.005722122500e+07, -9.404393e+01
1.005745964358e+07, -9.390359e+01
1.005769806216e+07, -9.411529e+01
1.005793648073e+07, -9.507032e+01
1.005817489931e+07, -9.644933e+01
1.005841331789e+07, -9.743755e+01
1.005865173647e+07, -9.696255e+01
1.005889015505e+07, -9.599485e+01
1.005912857363e+07, -9.525893e+01
1.005936699221e+07, -9.448070e+01
1.005960541079e+07, -9.360797e+01
1.005984382937e+07, -9.327779e+01
1.006008224795e+07, -9.351891e+01
1.006032066653e+07, -9.383574e+01
1.006055908510e+07, -9.360848e+01
1.006079750368e+07, -9.340892e+01
1.006103592226e+07, -9.347510e+01
1.006127434084e+07, -9.367645e+01
1.006151275942e+07, -9.388258e+01
1.006175117800e+07, -9.423728e+01
1.006198959658e+07, -9.458193e+01
1.006222801516e+07, -9.458206e+01
1.006246643374e+07, -9.433471e+01
1.006270485232e+07, -9.409421e+01
1.006294327090e+07, -9.345403e+01
1.006318168947e+07, -9.332288e+01
1.006342010805e+07, -9.393003e+01
1.006365852663e+07, -9.509998e+01
1.006389694521e+07, -9.585103e+01
1.006413536379e+07, -9.545369e+01
1.006437378237e+07, -9.458318e+01
1.006461220095e+07, -9.365561e+01
1.006485061953e+07, -9.294142e+01
1.006508903811e+07, -9.243699e+01
1.006532745669e+07, -9.249613e+01
1.006556587527e+07, -9.323768e+01
1.006580429384e+07, -9.421529e+01
1.006604271242e+07, -9.465967e+01
1.006628113100e+07, -9.473610e+01
1.006651954958e+07, -9.407247e+01
1.006675796816e+07, -9.332472e+01
1.006699638674e+07, -9.290105e+01
1.006723480532e+07, -9.285991e+01
1.006747322390e+07, -9.328175e+01
1.006771164248e+07, -9.386264e+01
1.006795006106e+07, -9.404956e+01
1.006818847964e+07, -9.370266e+01
1.006842689821e+07, -9.332555e+01
1.006866531679e+07, -9.319635e+01
1.006890373537e+07, -9.311131e+01
1.006914215395e+07, -9.315390e+01
1.006938057253e+07, -9.328270e+01
1.006961899111e+07, -9.343540e+01
1.006985740969e+07, -9.393328e+01
1.007009582827e+07, -9.481498e+01
1.007033424685e+07, -9.568169e+01
1.007057266543e+07, -9.579648e+01
1.007081108401e+07, -9.545704e+01
1.007104950259e+07, -9.505056e+01
1.007128792116e+07, -9.489322e+01
1.007152633974e+07, -9.499799e+01
1.007176475832e+07, -9.556921e+01
1.007200317690e+07, -9.674122e+01
1.007224159548e+07, -9.747958e+01
1.007248001406e+07, -9.680603e+01
1.007271843264e+07, -9.571137e+01
1.007295685122e+07, -9.545807e+01
1.007319526980e+07, -9.507811e+01
1.007343368838e+07, -9.486829e+01
1.007367210696e+07, -9.451279e+01
1.007391052553e+07, -9.426752e+01
1.007414894411e+07, -9.419535e+01
1.007438736269e+07, -9.451312e+01
1.007462578127e+07, -9.529393e+01
1.007486419985e+07, -9.576972e+01
1.007510261843e+07, -9.585654e+01
1.007534103701e+07, -9.543148e+01
1.007557945559e+07, -9.505271e+01
1.007581787417e+07, -9.529448e+01
1.007605629275e+07, -9.574156e+01
1.007629471133e+07, -9.594468e+01
1.007653312990e+07, -9.618278e+01
1.007677154848e+07, -9.591561e+01
1.007700996706e+07, -9.559983e+01
1.007724838564e+07, -9.554372e+01
1.007748680422e+07, -9.568507e+01
1.007772522280e+07, -9.557200e+01
1.007796364138e+07, -9.502736e+01
1.007820205996e+07, -9.456480e+01
1.007844047854e+07, -9.403097e+01
1.007867889712e+07, -9.335214e+01
1.007891731570e+07, -9.317982e+01
1.007915573427e+07, -9.375332e+01
1.007939415285e+07, -9.497536e+01
1.007963257143e+07, -9.621439e+01
1.007987099001e+07, -9.674486e+01
1.008010940859e+07, -9.690732e+01
1.008034782717e+07, -9.677730e+01
1.008058624575e+07, -9.687482e+01
1.008082466433e+07, -9.655437e+01
1.008106308291e+07, -9.606500e+01
1.008130150149e+07, -9.563000e+01
1.008153992007e+07, -9.524277e+01
1.008177833864e+07, -9.484619e+01
1.008201675722e+07, -9.482048e+01
1.008225517580e+07, -9.510883e+01
1.008249359438e+07, -9.518923e+01
1.008273201296e+07, -9.484660e+01
1.008297043154e+07, -9.412763e+01
1.008320885012e+07, -9.384676e+01
1.008344726870e+07, -9.441820e+01
1.008368568728e+07, -9.560278e+01
1.008392410586e+07, -9.652430e+01
1.008416252444e+07, -9.615604e+01
1.008440094301e+07, -9.543550e+01
1.008463936159e+07, -9.551899e+01
1.008487778017e+07, -9.532575e+01
1.008511619875e+07, -9.505692e+01
1.008535461733e+07, -9.477050e+01
1.008559303591e+07, -9.479626e+01
1.008583145449e+07, -9.432133e+01
1.008606987307e+07, -9.382496e+01
1.008630829165e+07, -9.318301e+01
1.008654671023e+07, -9.266532e+01
1.008678512881e+07, -9.236894e+01
1.008702354738e+07, -9.233026e+01
1.008726196596e+07, -9.258556e+01
1.008750038454e+07, -9.322628e+01
1.008773880312e+07, -9.408216e+01
1.008797722170e+07, -9.490065e+01
1.008821564028e+07, -9.557650e+01
1.008845405886e+07, -9.586235e+01
1.008869247744e+07, -9.621823e+01
1.008893089602e+07, -9.697685e+01
1.008916931460e+07, -9.738258e+01
1.008940773318e+07, -9.707669e+01
1.008964615176e+07, -9.640212e+01
1.008988457033e+07, -9.554911e+01
1.009012298891e+07, -9.482384e+01
1.009036140749e+07, -9.415450e+01
1.009059982607e+07, -9.362241e+01
1.009083824465e+07, -9.340091e+01
1.009107666323e+07, -9.344487e+01
1.009131508181e+07, -9.380412e+01
1.009155350039e+07, -9.408368e+01
1.009179191897e+07, -9.422695e+01
1.009203033755e+07, -9.469666e+01
1.009226875613e+07, -9.527428e+01
1.009250717470e+07, -9.625005e+01
1.009274559328e+07, -9.704465e+01
1.009298401186e+07, -9.681486e+01
1.009322243044e+07, -9.634191e+01
1.009346084902e+07, -9.474815e+01
1.009369926760e+07, -9.375932e+01
1.009393768618e+07, -9.349006e+01
1.009417610476e+07, -9.329348e+01
1.009441452334e+07, -9.331521e+01
1.009465294192e+07, -9.389756e+01
1.009489136050e+07, -9.442278e+01
1.009512977907e+07, -9.452185e+01
1.009536819765e+07, -9.439838e+01
1.009560661623e+07, -9.413268e+01
1.009584503481e+07, -9.406167e+01
1.009608345339e+07, -9.344677e+01
1.009632187197e+07, -9.281102e+01
1.009656029055e+07, -9.218057e+01
1.009679870913e+07, -9.193702e+01
1.009703712771e+07, -9.186350e+01
1.009727554629e+07, -9.188193e+01
1.009751396487e+07, -9.204888e+01
1.009775238344e+07, -9.214307e+01
1.009799080202e+07, -9.225744e+01
1.009822922060e+07, -9.268995e+01
1.009846763918e+07, -9.314511e+01
1.009870605776e+07, -9.283235e+01
1.009894447634e+07, -9.231550e+01
1.009918289492e+07, -9.161144e+01
1.009942131350e+07, -9.138316e+01
1.009965973208e+07, -9.143541e+01
1.009989815066e+07, -9.161169e+01
1.010013656924e+07, -9.197525e+01
1.010037498781e+07, -9.223913e+01
1.010061340639e+07, -9.186477e+01
1.010085182497e+07, -9.121200e+01
1.010109024355e+07, -9.068450e+01
1.010132866213e+07, -9.063673e+01
1.010156708071e+07, -9.117832e+01
1.010180549929e+07, -9.182860e+01
1.010204391787e+07, -9.173792e+01
1.010228233645e+07, -9.131508e+01
1.010252075503e+07, -9.111118e+01
1.010275917361e+07, -9.117872e+01
1.010299759218e+07, -9.172021e+01
1.010323601076e+07, -9.205087e+01
1.010347442934e+07, -9.218298e+01
1.010371284792e+07, -9.265163e+01
1.010395126650e+07, -9.299960e+01
1.010418968508e+07, -9.304154e+01
1.010442810366e+07, -9.287537e+01
1.010466652224e+07, -9.273256e+01
1.010490494082e+07, -9.285497e+01
1.010514335940e+07, -9.295833e+01
1.010538177798e+07, -9.302097e+01
1.010562019655e+07, -9.304201e+01
1.010585861513e+07, -9.295856e+01
1.010609703371e+07, -9.249339e+01
1.010633545229e+07, -9.201452e+01
1.010657387087e+07, -9.212716e+01
1.010681228945e+07, -9.245432e+01
1.010705070803e+07, -9.279428e+01
1.010728912661e+07, -9.314808e+01
1.010752754519e+07, -9.345068e+01
1.010776596377e+07, -9.310586e+01
1.010800438235e+07, -9.289713e+01
1.010824280092e+07, -8.830888e+01
1.010848121950e+07, -7.730336e+01
1.010871963808e+07, -6.862618e+01
1.010895805666e+07, -6.238760e+01
1.010919647524e+07, -5.814103e+01
1.010943489382e+07, -5.564186e+01
1.010967331240e+07, -5.476419e+01
1.010991173098e+07, -5.546748e+01
1.011015014956e+07, -5.778753e+01
1.011038856814e+07, -6.184721e+01
1.011062698672e+07, -6.789626e+01
1.011086540530e+07, -7.643428e+01
1.011110382387e+07, -8.769914e+01
1.011134224245e+07, -9.362957e+01
1.011158066103e+07, -9.351814e+01
1.011181907961e+07, -9.308598e+01
1.011205749819e+07, -9.251494e+01
1.011229591677e+07, -9.165134e+01
1.011253433535e+07, -9.104738e+01
1.011277275393e+07, -9.083338e+01
1.011301117251e+07, -9.099765e+01
1.011324959109e+07, -9.140494e+01
1.011348800967e+07, -9.196096e+01
1.011372642824e+07, -9.226252e+01
1.011396484682e+07, -9.241735e+01
1.011420326540e+07, -9.269507e+01
1.011444168398e+07, -9.302372e+01
1.011468010256e+07, -9.321423e+01
1.011491852114e+07, -9.327872e+01
1.011515693972e+07, -9.351916e+01
1.011539535830e+07, -9.347503e+01
1.011563377688e+07, -9.315055e+01
1.011587219546e+07, -9.279689e+01
1.011611061404e+07, -9.241795e+01
1.011634903261e+07, -9.209238e+01
1.011658745119e+07, -9.230175e+01
1.011682586977e+07, -9.343144e+01
1.011706428835e+07, -9.498885e+01
1.011730270693e+07, -9.587205e+01
1.011754112551e+07, -9.555830e+01
1.011777954409e+07, -9.498904e+01
1.011801796267e+07, -9.416364e+01
1.011825638125e+07, -9.323663e+01
1.011849479983e+07, -9.275692e+01
1.011873321841e+07, -9.292087e+01
1.011897163698e+07, -9.283860e+01
1.011921005556e+07, -9.239928e+01
1.011944847414e+07, -9.216873e+01
1.011968689272e+07, -9.201838e+01
1.011992531130e+07, -9.185229e+01
1.012016372988e+07, -9.190738e+01
1.012040214846e+07, -9.215003e+01
1.012064056704e+07, -9.253706e+01
1.012087898562e+07, -9.281863e+01
1.012111740420e+07, -9.321595e+01
1.012135582278e+07, -9.397567e+01
1.012159424135e+07, -9.499003e+01
1.012183265993e+07, -9.575779e+01
1.012207107851e+07, -9.584428e+01
1.012230949709e+07, -9.584434e+01
1.012254791567e+07, -9.578668e+01
1.012278633425e+07, -9.470636e+01
1.012302475283e+07, -9.376844e+01
1.012326317141e+07, -9.349914e+01
1.012350158999e+07, -9.372308e+01
1.012374000857e+07, -9.430945e+01
1.012397842715e+07, -9.458058e+01
1.012421684572e+07, -9.465605e+01
1.012445526430e+07, -9.533874e+01
1.012469368288e+07, -9.622970e+01
1.012493210146e+07, -9.626007e+01
1.012517052004e+07, -9.590312e+01
1.012540893862e+07, -9.514983e+01
1.012564735720e+07, -9.379189e+01
1.012588577578e+07, -9.277905e+01
1.012612419436e+07, -9.259794e+01
1.012636261294e+07, -9.294344e+01
1.012660103152e+07, -9.381499e+01
1.012683945009e+07, -9.458124e+01
1.012707786867e+07, -9.455630e+01
1.012731628725e+07, -9.426188e+01
1.012755470583e+07, -9.416596e+01
1.012779312441e+07, -9.421387e+01
1.012803154299e+07, -9.418996e+01
1.012826996157e+07, -9.435914e+01
1.012850838015e+07, -9.478420e+01
1.012874679873e+07, -9.539451e+01
1.012898521731e+07, -9.602135e+01
1.012922363589e+07, -9.593322e+01
1.012946205446e+07, -9.542219e+01
1.012970047304e+07, -9.504453e+01
1.012993889162e+07, -9.491357e+01
1.013017731020e+07, -9.458196e+01
1.013041572878e+07, -9.407165e+01
1.013065414736e+07, -9.393122e+01
1.013089256594e+07, -9.411908e+01
1.013113098452e+07, -9.414289e+01
1.013136940310e+07, -9.426275e+01
1.013160782168e+07, -9.411922e+01
1.013184624026e+07, -9.358990e+01
1.013208465884e+07, -9.336948e+01
1.013232307741e+07, -9.361236e+01
1.013256149599e+07, -9.397818e+01
1.013279991457e+07, -9.428719e+01
1.013303833315e+07, -9.428724e+01
1.013327675173e+07, -9.404865e+01
1.013351517031e+07, -9.352350e+01
1.013375358889e+07, -9.267959e+01
1.013399200747e+07, -9.196586e+01
1.013423042605e+07, -9.172842e+01
1.013446884463e+07, -9.194745e+01
1.013470726321e+07, -9.246138e+01
1.013494568178e+07, -9.256001e+01
1.013518410036e+07, -9.222931e+01
1.013542251894e+07, -9.185571e+01
1.013566093752e+07, -9.174673e+01
1.013589935610e+07, -9.183753e+01
1.013613777468e+07, -9.221042e+01
1.013637619326e+07, -9.272039e+01
1.013661461184e+07, -9.294552e+01
1.013685303042e+07, -9.286304e+01
1.013709144900e+07, -9.290424e+01
1.013732986758e+07, -9.321941e+01
1.013756828615e+07, -9.361333e+01
1.013780670473e+07, -9.414415e+01
1.013804512331e+07, -9.463367e+01
1.013828354189e+07, -9.460857e+01
1.013852196047e+07, -9.421596e+01
1.013876037905e+07, -9.381739e+01
1.013899879763e+07, -9.379454e+01
1.013923721621e+07, -9.393282e+01
1.013947563479e+07, -9.414444e+01
1.013971405337e+07, -9.481200e+01
1.013995247195e+07, -9.553516e+01
1.014019089052e+07, -9.617245e+01
1.014042930910e+07, -9.556322e+01
1.014066772768e+07, -9.395631e+01
1.014090614626e+07, -9.240383e+01
1.014114456484e+07, -9.141116e+01
1.014138298342e+07, -9.103719e+01
1.014162140200e+07, -9.134203e+01
1.014185982058e+07, -9.226871e+01
1.014209823916e+07, -9.372674e+01
1.014233665774e+07, -9.453424e+01
1.014257507632e+07, -9.496802e+01
1.014281349489e+07, -9.443533e+01
